id,job_order_id,coverage_description,start_date,expiration_date,status
748,935,Standard 1-year parts and labor warranty,2026-02-15T16:00:00.000Z,2027-02-15T16:00:00.000Z,active
749,937,Standard 1-year parts and labor warranty,2026-09-25T16:00:00.000Z,2027-09-25T16:00:00.000Z,active
750,938,Standard 1-year parts and labor warranty,2026-02-23T16:00:00.000Z,2027-02-23T16:00:00.000Z,active
751,939,Standard 1-year parts and labor warranty,2026-06-13T16:00:00.000Z,2027-06-13T16:00:00.000Z,active
752,940,Standard 1-year parts and labor warranty,2026-02-06T16:00:00.000Z,2027-02-06T16:00:00.000Z,active
753,942,Standard 1-year parts and labor warranty,2026-02-26T16:00:00.000Z,2027-02-26T16:00:00.000Z,active
754,943,Standard 1-year parts and labor warranty,2026-11-05T16:00:00.000Z,2027-11-05T16:00:00.000Z,active
755,944,Standard 1-year parts and labor warranty,2026-12-12T16:00:00.000Z,2027-12-12T16:00:00.000Z,active
756,945,Standard 1-year parts and labor warranty,2026-09-20T16:00:00.000Z,2027-09-20T16:00:00.000Z,active
757,947,Standard 1-year parts and labor warranty,2026-02-24T16:00:00.000Z,2027-02-24T16:00:00.000Z,active
758,948,Standard 1-year parts and labor warranty,2026-01-22T16:00:00.000Z,2027-01-22T16:00:00.000Z,active
759,949,Standard 1-year parts and labor warranty,2026-11-16T16:00:00.000Z,2027-11-16T16:00:00.000Z,active
760,950,Standard 1-year parts and labor warranty,2026-01-24T16:00:00.000Z,2027-01-24T16:00:00.000Z,active
761,952,Standard 1-year parts and labor warranty,2026-09-28T16:00:00.000Z,2027-09-28T16:00:00.000Z,active
762,953,Standard 1-year parts and labor warranty,2026-05-09T16:00:00.000Z,2027-05-09T16:00:00.000Z,active
763,954,Standard 1-year parts and labor warranty,2026-05-16T16:00:00.000Z,2027-05-16T16:00:00.000Z,active
764,955,Standard 1-year parts and labor warranty,2026-05-11T16:00:00.000Z,2027-05-11T16:00:00.000Z,active
765,957,Standard 1-year parts and labor warranty,2026-03-06T16:00:00.000Z,2027-03-06T16:00:00.000Z,active
766,958,Standard 1-year parts and labor warranty,2026-10-10T16:00:00.000Z,2027-10-10T16:00:00.000Z,active
767,959,Standard 1-year parts and labor warranty,2026-06-30T16:00:00.000Z,2027-06-30T16:00:00.000Z,active
768,960,Standard 1-year parts and labor warranty,2026-05-13T16:00:00.000Z,2027-05-13T16:00:00.000Z,active
769,962,Standard 1-year parts and labor warranty,2026-10-25T16:00:00.000Z,2027-10-25T16:00:00.000Z,active
770,963,Standard 1-year parts and labor warranty,2026-05-10T16:00:00.000Z,2027-05-10T16:00:00.000Z,active
771,964,Standard 1-year parts and labor warranty,2026-11-21T16:00:00.000Z,2027-11-21T16:00:00.000Z,active
772,965,Standard 1-year parts and labor warranty,2026-04-08T16:00:00.000Z,2027-04-08T16:00:00.000Z,active
773,967,Standard 1-year parts and labor warranty,2026-07-11T16:00:00.000Z,2027-07-11T16:00:00.000Z,active
774,968,Standard 1-year parts and labor warranty,2026-12-08T16:00:00.000Z,2027-12-08T16:00:00.000Z,active
775,969,Standard 1-year parts and labor warranty,2026-06-16T16:00:00.000Z,2027-06-16T16:00:00.000Z,active
776,970,Standard 1-year parts and labor warranty,2026-09-25T16:00:00.000Z,2027-09-25T16:00:00.000Z,active
777,972,Standard 1-year parts and labor warranty,2026-12-13T16:00:00.000Z,2027-12-13T16:00:00.000Z,active
778,973,Standard 1-year parts and labor warranty,2026-03-26T16:00:00.000Z,2027-03-26T16:00:00.000Z,active
779,974,Standard 1-year parts and labor warranty,2026-01-05T16:00:00.000Z,2027-01-05T16:00:00.000Z,active
780,975,Standard 1-year parts and labor warranty,2026-11-25T16:00:00.000Z,2027-11-25T16:00:00.000Z,active
781,977,Standard 1-year parts and labor warranty,2026-06-17T16:00:00.000Z,2027-06-17T16:00:00.000Z,active
782,978,Standard 1-year parts and labor warranty,2026-02-05T16:00:00.000Z,2027-02-05T16:00:00.000Z,active
783,979,Standard 1-year parts and labor warranty,2026-02-07T16:00:00.000Z,2027-02-07T16:00:00.000Z,active
784,980,Standard 1-year parts and labor warranty,2026-12-17T16:00:00.000Z,2027-12-17T16:00:00.000Z,active
785,982,Standard 1-year parts and labor warranty,2026-07-15T16:00:00.000Z,2027-07-15T16:00:00.000Z,active
786,983,Standard 1-year parts and labor warranty,2026-11-23T16:00:00.000Z,2027-11-23T16:00:00.000Z,active
787,984,Standard 1-year parts and labor warranty,2026-10-05T16:00:00.000Z,2027-10-05T16:00:00.000Z,active
788,985,Standard 1-year parts and labor warranty,2026-05-01T16:00:00.000Z,2027-05-01T16:00:00.000Z,active
789,987,Standard 1-year parts and labor warranty,2026-10-19T16:00:00.000Z,2027-10-19T16:00:00.000Z,active
790,988,Standard 1-year parts and labor warranty,2026-05-10T16:00:00.000Z,2027-05-10T16:00:00.000Z,active
791,989,Standard 1-year parts and labor warranty,2026-04-11T16:00:00.000Z,2027-04-11T16:00:00.000Z,active
792,990,Standard 1-year parts and labor warranty,2026-02-06T16:00:00.000Z,2027-02-06T16:00:00.000Z,active
793,992,Standard 1-year parts and labor warranty,2026-02-15T16:00:00.000Z,2027-02-15T16:00:00.000Z,active
794,993,Standard 1-year parts and labor warranty,2026-01-14T16:00:00.000Z,2027-01-14T16:00:00.000Z,active
795,994,Standard 1-year parts and labor warranty,2026-12-15T16:00:00.000Z,2027-12-15T16:00:00.000Z,active
796,995,Standard 1-year parts and labor warranty,2026-12-22T16:00:00.000Z,2027-12-22T16:00:00.000Z,active
797,997,Standard 1-year parts and labor warranty,2026-03-16T16:00:00.000Z,2027-03-16T16:00:00.000Z,active
798,998,Standard 1-year parts and labor warranty,2026-10-14T16:00:00.000Z,2027-10-14T16:00:00.000Z,active
799,999,Standard 1-year parts and labor warranty,2026-06-11T16:00:00.000Z,2027-06-11T16:00:00.000Z,active
800,1000,Standard 1-year parts and labor warranty,2026-04-03T16:00:00.000Z,2027-04-03T16:00:00.000Z,active
