id,session_id,sender,message_text,sent_at
845,259,bot,"P0300 indicates a random misfire. Start by inspecting spark plugs, ignition coils, and fuel pressure.",2026-03-29 05:45:43.312132
846,291,bot,"P0300 indicates a random misfire. Start by inspecting spark plugs, ignition coils, and fuel pressure.",2025-08-25 00:46:58.312132
847,155,employee,How much transmission fluid is required for a complete flush on this model?,2026-06-26 15:51:49.312132
848,100,employee,What is the torque spec for the cylinder head bolts?,2026-04-01 14:16:18.312132
849,217,bot,"Yes, based on the vehicle catalog, that part is a direct fit.",2025-10-03 07:49:49.312132
850,21,bot,Pulling up the diagram... I recommend checking the main ground strap first.,2025-08-11 08:51:47.312132
851,185,employee,Does the OEM part number fit this specific trim variant?,2025-12-06 23:21:18.312132
852,216,employee,Does the OEM part number fit this specific trim variant?,2026-06-17 14:58:16.312132
853,247,bot,"Yes, based on the vehicle catalog, that part is a direct fit.",2025-11-15 23:17:21.312132
854,221,bot,"P0300 indicates a random misfire. Start by inspecting spark plugs, ignition coils, and fuel pressure.",2025-10-03 13:35:17.312132
855,120,bot,"The recommended torque is 35 Nm, followed by a 90-degree turn.",2026-05-21 18:22:42.312132
856,213,employee,Does the OEM part number fit this specific trim variant?,2025-09-07 22:47:17.312132
857,189,employee,How much transmission fluid is required for a complete flush on this model?,2026-01-29 22:44:19.312132
858,63,bot,"The capacity is 4.5 liters for a standard drain/fill, or 8.0 liters for a dry fill/flush.",2026-05-09 05:05:53.312132
859,119,employee,"Vehicle is throwing code P0300, what are the top three causes?",2026-06-10 17:28:59.312132
860,163,bot,"The recommended torque is 35 Nm, followed by a 90-degree turn.",2026-04-23 15:39:25.312132
861,63,employee,Show me the wiring diagram for the alternator and main relay.,2026-05-09 05:03:47.312132
862,208,employee,"Vehicle is throwing code P0300, what are the top three causes?",2025-10-18 16:53:22.312132
863,174,employee,Does the OEM part number fit this specific trim variant?,2026-01-22 11:42:31.312132
864,242,employee,"Vehicle is throwing code P0300, what are the top three causes?",2026-06-09 02:29:18.312132
865,233,employee,How much transmission fluid is required for a complete flush on this model?,2025-12-25 07:40:53.312132
866,144,bot,"The recommended torque is 35 Nm, followed by a 90-degree turn.",2025-09-06 21:31:23.312132
867,277,employee,Show me the wiring diagram for the alternator and main relay.,2026-01-11 08:37:31.312132
868,97,employee,Does the OEM part number fit this specific trim variant?,2025-12-21 09:20:29.312132
869,244,bot,"The capacity is 4.5 liters for a standard drain/fill, or 8.0 liters for a dry fill/flush.",2026-06-14 00:36:42.312132
870,189,employee,"Vehicle is throwing code P0300, what are the top three causes?",2026-01-29 23:38:56.312132
871,280,bot,"P0300 indicates a random misfire. Start by inspecting spark plugs, ignition coils, and fuel pressure.",2025-09-19 13:21:17.312132
872,197,employee,Show me the wiring diagram for the alternator and main relay.,2026-07-06 05:34:12.312132
873,262,employee,How much transmission fluid is required for a complete flush on this model?,2026-07-27 06:06:14.312132
874,169,bot,"P0300 indicates a random misfire. Start by inspecting spark plugs, ignition coils, and fuel pressure.",2026-05-21 04:25:57.312132
875,19,employee,What is the torque spec for the cylinder head bolts?,2026-05-23 01:33:34.312132
876,241,employee,Does the OEM part number fit this specific trim variant?,2025-09-02 21:22:03.312132
877,38,employee,"Vehicle is throwing code P0300, what are the top three causes?",2025-12-30 08:48:05.312132
878,53,employee,How much transmission fluid is required for a complete flush on this model?,2026-04-28 23:51:14.312132
879,11,employee,"Vehicle is throwing code P0300, what are the top three causes?",2026-06-19 13:31:42.312132
880,125,employee,Show me the wiring diagram for the alternator and main relay.,2025-12-27 15:56:28.312132
881,96,bot,"The capacity is 4.5 liters for a standard drain/fill, or 8.0 liters for a dry fill/flush.",2026-07-20 07:48:41.312132
882,144,employee,Show me the wiring diagram for the alternator and main relay.,2025-09-06 21:31:17.312132
883,147,bot,"Yes, based on the vehicle catalog, that part is a direct fit.",2026-05-31 18:27:01.312132
884,273,bot,Pulling up the diagram... I recommend checking the main ground strap first.,2026-01-22 11:07:44.312132
885,79,employee,"Vehicle is throwing code P0300, what are the top three causes?",2026-05-24 17:14:13.312132
886,94,employee,Does the OEM part number fit this specific trim variant?,2026-06-19 18:00:18.312132
887,166,employee,"Vehicle is throwing code P0300, what are the top three causes?",2026-06-19 08:30:25.312132
888,10,bot,"Yes, based on the vehicle catalog, that part is a direct fit.",2026-01-25 21:26:50.312132
889,119,employee,How much transmission fluid is required for a complete flush on this model?,2026-06-10 17:48:51.312132
890,32,employee,What is the torque spec for the cylinder head bolts?,2026-05-02 06:00:27.312132
891,275,employee,Show me the wiring diagram for the alternator and main relay.,2026-03-04 19:03:04.312132
892,100,bot,"The recommended torque is 35 Nm, followed by a 90-degree turn.",2026-04-01 14:32:08.312132
893,269,employee,Show me the wiring diagram for the alternator and main relay.,2026-02-01 16:48:38.312132
894,299,bot,"Yes, based on the vehicle catalog, that part is a direct fit.",2026-07-16 15:10:33.312132
895,121,employee,What is the torque spec for the cylinder head bolts?,2026-06-22 00:38:43.312132
896,128,employee,How much transmission fluid is required for a complete flush on this model?,2026-02-01 10:49:34.312132
897,220,bot,"The capacity is 4.5 liters for a standard drain/fill, or 8.0 liters for a dry fill/flush.",2025-09-26 13:12:21.312132
898,104,employee,What is the torque spec for the cylinder head bolts?,2025-11-07 10:28:13.312132
899,170,employee,"Vehicle is throwing code P0300, what are the top three causes?",2026-02-28 10:04:59.312132
900,41,employee,"Vehicle is throwing code P0300, what are the top three causes?",2026-03-21 07:52:15.312132
901,232,employee,How much transmission fluid is required for a complete flush on this model?,2025-09-17 03:03:19.312132
902,289,employee,What is the torque spec for the cylinder head bolts?,2025-08-13 08:38:05.312132
903,54,bot,"The recommended torque is 35 Nm, followed by a 90-degree turn.",2025-11-14 14:57:23.312132
904,219,bot,"Yes, based on the vehicle catalog, that part is a direct fit.",2025-12-28 23:00:21.312132
905,167,employee,"Vehicle is throwing code P0300, what are the top three causes?",2026-01-05 03:13:07.312132
906,8,employee,How much transmission fluid is required for a complete flush on this model?,2025-10-28 15:02:57.312132
907,37,bot,"P0300 indicates a random misfire. Start by inspecting spark plugs, ignition coils, and fuel pressure.",2026-04-05 01:42:46.312132
908,56,employee,Does the OEM part number fit this specific trim variant?,2025-09-18 12:27:38.312132
909,164,bot,"The recommended torque is 35 Nm, followed by a 90-degree turn.",2025-08-08 22:30:41.312132
910,93,employee,"Vehicle is throwing code P0300, what are the top three causes?",2025-12-21 23:56:51.312132
911,261,bot,"Yes, based on the vehicle catalog, that part is a direct fit.",2026-01-06 02:16:18.312132
912,103,employee,What is the torque spec for the cylinder head bolts?,2026-01-17 14:28:06.312132
913,121,bot,"P0300 indicates a random misfire. Start by inspecting spark plugs, ignition coils, and fuel pressure.",2026-06-22 00:42:57.312132
914,172,bot,"P0300 indicates a random misfire. Start by inspecting spark plugs, ignition coils, and fuel pressure.",2026-01-16 07:37:26.312132
915,42,bot,Pulling up the diagram... I recommend checking the main ground strap first.,2026-06-12 05:10:19.312132
916,63,bot,"The recommended torque is 35 Nm, followed by a 90-degree turn.",2026-05-09 04:22:48.312132
917,178,employee,Show me the wiring diagram for the alternator and main relay.,2026-02-09 12:07:34.312132
918,50,employee,What is the torque spec for the cylinder head bolts?,2026-04-02 10:24:59.312132
919,246,bot,"P0300 indicates a random misfire. Start by inspecting spark plugs, ignition coils, and fuel pressure.",2025-11-06 22:34:15.312132
920,274,employee,What is the torque spec for the cylinder head bolts?,2025-10-09 14:56:09.312132
921,241,employee,"Vehicle is throwing code P0300, what are the top three causes?",2025-09-02 20:40:06.312132
922,272,bot,"The capacity is 4.5 liters for a standard drain/fill, or 8.0 liters for a dry fill/flush.",2026-02-21 08:43:18.312132
923,99,employee,What is the torque spec for the cylinder head bolts?,2025-08-31 19:59:27.312132
924,124,bot,"The capacity is 4.5 liters for a standard drain/fill, or 8.0 liters for a dry fill/flush.",2026-01-16 21:22:27.312132
925,93,bot,Pulling up the diagram... I recommend checking the main ground strap first.,2025-12-22 00:44:57.312132
926,235,employee,"Vehicle is throwing code P0300, what are the top three causes?",2026-01-13 21:18:37.312132
927,177,bot,"Yes, based on the vehicle catalog, that part is a direct fit.",2025-09-09 06:30:10.312132
928,24,bot,Pulling up the diagram... I recommend checking the main ground strap first.,2026-05-12 03:43:29.312132
929,73,bot,"P0300 indicates a random misfire. Start by inspecting spark plugs, ignition coils, and fuel pressure.",2026-01-24 18:27:01.312132
930,23,bot,"The capacity is 4.5 liters for a standard drain/fill, or 8.0 liters for a dry fill/flush.",2026-03-14 05:10:28.312132
931,21,employee,Show me the wiring diagram for the alternator and main relay.,2025-08-11 08:16:51.312132
932,249,bot,"The recommended torque is 35 Nm, followed by a 90-degree turn.",2025-12-30 18:58:38.312132
933,213,bot,Pulling up the diagram... I recommend checking the main ground strap first.,2025-09-07 23:25:08.312132
934,222,bot,"The recommended torque is 35 Nm, followed by a 90-degree turn.",2025-10-31 22:51:42.312132
935,211,bot,"The capacity is 4.5 liters for a standard drain/fill, or 8.0 liters for a dry fill/flush.",2025-08-23 00:01:13.312132
936,154,bot,"The capacity is 4.5 liters for a standard drain/fill, or 8.0 liters for a dry fill/flush.",2026-03-21 10:34:34.312132
937,111,employee,How much transmission fluid is required for a complete flush on this model?,2025-09-19 12:19:45.312132
938,152,bot,Pulling up the diagram... I recommend checking the main ground strap first.,2025-10-25 16:13:39.312132
939,191,employee,Does the OEM part number fit this specific trim variant?,2026-06-25 15:20:28.312132
940,88,employee,What is the torque spec for the cylinder head bolts?,2026-07-15 18:16:17.312132
941,6,bot,"Yes, based on the vehicle catalog, that part is a direct fit.",2026-03-01 13:19:57.312132
942,128,employee,"Vehicle is throwing code P0300, what are the top three causes?",2026-02-01 10:29:37.312132
943,29,employee,What is the torque spec for the cylinder head bolts?,2026-03-08 15:06:09.312132
944,4,bot,"The recommended torque is 35 Nm, followed by a 90-degree turn.",2026-03-01 17:52:48.312132
945,118,employee,Show me the wiring diagram for the alternator and main relay.,2026-01-28 01:34:32.312132
946,16,bot,"The recommended torque is 35 Nm, followed by a 90-degree turn.",2026-07-04 08:33:12.312132
947,231,bot,"Yes, based on the vehicle catalog, that part is a direct fit.",2025-12-25 17:43:24.312132
948,238,employee,"Vehicle is throwing code P0300, what are the top three causes?",2026-02-11 15:32:10.312132
949,217,employee,Does the OEM part number fit this specific trim variant?,2025-10-03 07:39:31.312132
950,18,bot,Pulling up the diagram... I recommend checking the main ground strap first.,2025-09-01 07:00:31.312132
951,231,employee,What is the torque spec for the cylinder head bolts?,2025-12-25 18:15:03.312132
952,142,bot,Pulling up the diagram... I recommend checking the main ground strap first.,2026-03-12 14:35:38.312132
953,2,bot,"The capacity is 4.5 liters for a standard drain/fill, or 8.0 liters for a dry fill/flush.",2025-10-10 04:22:18.312132
954,80,employee,Does the OEM part number fit this specific trim variant?,2026-07-01 11:30:24.312132
955,216,employee,How much transmission fluid is required for a complete flush on this model?,2026-06-17 14:43:16.312132
956,90,employee,"Vehicle is throwing code P0300, what are the top three causes?",2025-09-21 11:23:35.312132
957,258,bot,"P0300 indicates a random misfire. Start by inspecting spark plugs, ignition coils, and fuel pressure.",2026-06-10 16:32:41.312132
958,75,bot,"P0300 indicates a random misfire. Start by inspecting spark plugs, ignition coils, and fuel pressure.",2026-05-02 18:18:56.312132
959,189,employee,Does the OEM part number fit this specific trim variant?,2026-01-29 23:26:28.312132
960,50,employee,What is the torque spec for the cylinder head bolts?,2026-04-02 09:33:23.312132
961,178,bot,"The capacity is 4.5 liters for a standard drain/fill, or 8.0 liters for a dry fill/flush.",2026-02-09 12:17:01.312132
962,28,employee,Does the OEM part number fit this specific trim variant?,2025-08-29 06:12:18.312132
963,114,employee,"Vehicle is throwing code P0300, what are the top three causes?",2026-03-08 13:02:26.312132
964,185,employee,"Vehicle is throwing code P0300, what are the top three causes?",2025-12-06 22:57:27.312132
965,117,employee,Does the OEM part number fit this specific trim variant?,2025-12-23 12:48:04.312132
966,114,bot,"P0300 indicates a random misfire. Start by inspecting spark plugs, ignition coils, and fuel pressure.",2026-03-08 12:14:11.312132
967,186,bot,"P0300 indicates a random misfire. Start by inspecting spark plugs, ignition coils, and fuel pressure.",2026-01-24 12:41:55.312132
968,95,bot,"P0300 indicates a random misfire. Start by inspecting spark plugs, ignition coils, and fuel pressure.",2025-12-28 13:53:22.312132
969,9,bot,"Yes, based on the vehicle catalog, that part is a direct fit.",2026-05-27 14:04:09.312132
970,102,bot,"The capacity is 4.5 liters for a standard drain/fill, or 8.0 liters for a dry fill/flush.",2026-05-09 08:03:17.312132
971,275,employee,"Vehicle is throwing code P0300, what are the top three causes?",2026-03-04 19:42:13.312132
972,276,employee,"Vehicle is throwing code P0300, what are the top three causes?",2025-08-29 01:32:51.312132
973,69,bot,"The capacity is 4.5 liters for a standard drain/fill, or 8.0 liters for a dry fill/flush.",2025-08-29 11:32:17.312132
974,179,bot,Pulling up the diagram... I recommend checking the main ground strap first.,2026-01-17 14:25:52.312132
975,75,bot,"P0300 indicates a random misfire. Start by inspecting spark plugs, ignition coils, and fuel pressure.",2026-05-02 18:27:57.312132
976,25,bot,"Yes, based on the vehicle catalog, that part is a direct fit.",2026-01-05 07:52:07.312132
977,194,employee,Does the OEM part number fit this specific trim variant?,2026-02-27 17:25:01.312132
978,154,employee,Does the OEM part number fit this specific trim variant?,2026-03-21 10:46:34.312132
979,190,employee,"Vehicle is throwing code P0300, what are the top three causes?",2026-03-01 09:39:09.312132
980,104,bot,"The capacity is 4.5 liters for a standard drain/fill, or 8.0 liters for a dry fill/flush.",2025-11-07 10:49:59.312132
981,42,bot,"Yes, based on the vehicle catalog, that part is a direct fit.",2026-06-12 04:53:48.312132
982,103,employee,What is the torque spec for the cylinder head bolts?,2026-01-17 13:54:43.312132
983,19,bot,"Yes, based on the vehicle catalog, that part is a direct fit.",2026-05-23 01:21:40.312132
984,268,bot,"P0300 indicates a random misfire. Start by inspecting spark plugs, ignition coils, and fuel pressure.",2025-11-27 08:01:47.312132
985,246,employee,"Vehicle is throwing code P0300, what are the top three causes?",2025-11-06 22:49:36.312132
986,239,employee,How much transmission fluid is required for a complete flush on this model?,2026-02-16 01:23:57.312132
987,135,bot,"Yes, based on the vehicle catalog, that part is a direct fit.",2025-08-20 07:43:17.312132
988,42,employee,What is the torque spec for the cylinder head bolts?,2026-06-12 04:56:08.312132
989,17,bot,"The capacity is 4.5 liters for a standard drain/fill, or 8.0 liters for a dry fill/flush.",2026-05-26 01:32:00.312132
990,35,bot,"The recommended torque is 35 Nm, followed by a 90-degree turn.",2026-07-12 02:35:07.312132
991,112,employee,How much transmission fluid is required for a complete flush on this model?,2025-08-05 20:02:30.312132
992,132,employee,What is the torque spec for the cylinder head bolts?,2025-10-16 16:02:05.312132
993,43,employee,"Vehicle is throwing code P0300, what are the top three causes?",2026-05-06 01:15:34.312132
994,115,bot,Pulling up the diagram... I recommend checking the main ground strap first.,2025-09-14 00:53:12.312132
995,4,bot,Pulling up the diagram... I recommend checking the main ground strap first.,2026-03-01 17:29:40.312132
996,210,employee,Does the OEM part number fit this specific trim variant?,2025-10-22 13:23:57.312132
997,161,employee,What is the torque spec for the cylinder head bolts?,2026-05-07 16:29:07.312132
998,175,employee,"Vehicle is throwing code P0300, what are the top three causes?",2026-08-03 01:43:47.312132
999,173,bot,Pulling up the diagram... I recommend checking the main ground strap first.,2025-09-25 14:49:43.312132
1000,214,employee,How much transmission fluid is required for a complete flush on this model?,2025-12-11 17:28:38.312132
