id,job_order_id,service_id,description_of_work,estimated_duration,actual_duration,estimated_hours,actual_hours,estimated_amount,actual_amount
753,773,5,Windshield wiper blades replaced; washer fluid topped up.,00:43:46,00:27:50,0.56,0.82,591.62,194.22
754,774,5,Engine bay wash and basic undercarriage inspection.,00:40:25,00:46:22,0.49,1.00,891.42,297.51
755,775,5,Quick oil and filter change — standard 4L synthetic oil used.,00:33:30,00:47:56,0.70,0.66,686.81,1295.22
756,776,5,Battery terminals cleaned and coated; voltage test passed.,00:42:38,00:51:36,0.66,0.62,884.97,235.46
757,777,5,Engine bay wash and basic undercarriage inspection.,00:19:22,00:42:36,0.26,0.81,683.76,1086.78
758,778,5,Tire rotation performed; all four corners swapped per pattern.,00:21:51,00:51:24,0.90,0.81,773.57,258.42
759,779,5,Quick oil and filter change — standard 4L synthetic oil used.,00:34:11,00:57:34,0.65,1.29,758.88,477.56
760,780,5,Cabin air filter replaced; A/C evaporator spray applied.,00:33:46,00:57:30,0.64,0.30,1156.73,1291.06
761,781,5,Battery terminals cleaned and coated; voltage test passed.,00:23:07,00:45:59,0.66,0.64,117.76,1012.25
762,782,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:43:09,00:34:24,0.86,1.16,299.04,163.11
763,783,5,Windshield wiper blades replaced; washer fluid topped up.,00:32:29,00:53:52,0.85,1.18,753.03,1079.09
764,784,5,Battery terminals cleaned and coated; voltage test passed.,00:43:43,00:59:35,0.95,0.84,594.90,1313.63
765,785,5,Windshield wiper blades replaced; washer fluid topped up.,00:40:51,00:38:15,0.32,0.61,914.68,406.71
766,786,5,Windshield wiper blades replaced; washer fluid topped up.,00:35:12,00:20:18,0.38,1.16,516.79,1234.18
767,787,5,Engine bay wash and basic undercarriage inspection.,00:21:37,00:53:34,0.57,0.81,1080.39,262.03
768,788,5,Engine bay wash and basic undercarriage inspection.,00:23:33,00:23:32,0.66,0.97,606.18,1320.64
769,789,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:21:02,00:27:59,0.67,1.12,734.22,1086.70
770,790,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:19:37,00:31:26,0.35,0.34,1162.93,571.60
771,791,5,Engine bay wash and basic undercarriage inspection.,00:17:01,00:32:30,0.90,0.89,277.73,528.40
772,792,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:33:50,00:44:13,0.56,0.56,574.31,932.90
773,793,5,Quick oil and filter change — standard 4L synthetic oil used.,00:34:23,00:54:56,0.70,0.44,158.28,1073.99
774,794,5,Tire rotation performed; all four corners swapped per pattern.,00:22:47,00:51:12,0.28,1.18,128.76,771.54
775,795,5,Quick oil and filter change — standard 4L synthetic oil used.,00:33:25,00:32:03,0.29,0.44,961.19,1003.88
776,796,5,Tire rotation performed; all four corners swapped per pattern.,00:21:50,00:31:29,0.85,1.01,651.15,686.96
777,797,5,Tire rotation performed; all four corners swapped per pattern.,00:36:41,00:35:17,0.43,0.59,578.00,1262.69
778,798,5,Battery terminals cleaned and coated; voltage test passed.,00:33:36,00:22:39,0.44,1.27,1142.87,1459.82
779,799,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:37:26,00:51:09,0.42,0.95,814.86,910.30
780,800,5,Quick oil and filter change — standard 4L synthetic oil used.,00:37:34,00:53:48,0.57,0.30,731.65,1082.12
781,801,5,Cabin air filter replaced; A/C evaporator spray applied.,00:30:10,00:55:40,0.82,0.64,817.09,147.99
782,802,5,Battery terminals cleaned and coated; voltage test passed.,00:19:28,00:25:34,0.91,0.95,1031.17,808.25
783,803,5,Windshield wiper blades replaced; washer fluid topped up.,00:18:10,00:50:32,0.34,0.78,386.74,1034.03
784,804,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:39:56,00:22:52,0.92,1.10,490.95,798.64
785,805,5,Cabin air filter replaced; A/C evaporator spray applied.,00:44:52,00:44:47,0.91,0.37,652.40,489.68
786,806,5,Battery terminals cleaned and coated; voltage test passed.,00:24:00,00:35:37,0.46,1.04,185.44,1229.67
787,807,5,Tire rotation performed; all four corners swapped per pattern.,00:20:31,00:38:38,0.66,0.69,356.31,449.29
788,808,5,Quick oil and filter change — standard 4L synthetic oil used.,00:21:55,00:51:20,0.41,0.52,1063.55,1207.42
789,809,5,Cabin air filter replaced; A/C evaporator spray applied.,00:39:30,00:27:25,0.77,0.88,323.66,656.91
790,810,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:40:12,00:47:43,0.42,0.33,552.08,240.09
791,811,5,Windshield wiper blades replaced; washer fluid topped up.,00:44:07,00:53:11,0.48,0.95,1089.55,636.06
792,812,5,Battery terminals cleaned and coated; voltage test passed.,00:42:20,00:56:37,0.61,0.60,650.92,797.67
793,813,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:28:04,00:24:18,0.25,0.81,421.93,667.72
794,814,5,Windshield wiper blades replaced; washer fluid topped up.,00:38:44,00:22:57,0.50,0.68,883.27,1133.45
795,815,5,Tire rotation performed; all four corners swapped per pattern.,00:41:50,00:56:48,0.44,1.14,1072.86,1422.45
796,816,5,Engine bay wash and basic undercarriage inspection.,00:26:42,00:51:29,0.28,0.46,562.19,1426.01
797,817,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:17:10,00:58:20,0.70,0.43,713.62,664.86
798,818,5,Tire rotation performed; all four corners swapped per pattern.,00:18:40,00:50:56,0.60,0.48,440.10,362.62
799,819,5,Tire rotation performed; all four corners swapped per pattern.,00:25:22,00:30:01,0.91,0.82,171.75,1257.91
800,820,5,Cabin air filter replaced; A/C evaporator spray applied.,00:34:29,00:43:02,0.26,1.30,260.32,708.93
801,521,5,Engine bay wash and basic undercarriage inspection.,00:29:32,00:26:21,0.71,0.51,852.00,1408.62
802,522,5,Cabin air filter replaced; A/C evaporator spray applied.,00:39:55,00:55:51,0.74,0.64,193.05,1179.54
803,523,5,Engine bay wash and basic undercarriage inspection.,00:40:12,00:26:17,0.34,1.06,1024.93,606.00
804,524,5,Windshield wiper blades replaced; washer fluid topped up.,00:43:58,00:22:12,0.43,1.12,529.50,1118.03
805,525,5,Battery terminals cleaned and coated; voltage test passed.,00:31:32,00:57:15,0.89,0.75,826.62,728.32
806,526,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:26:24,00:24:51,0.95,0.93,232.08,274.74
807,527,5,Battery terminals cleaned and coated; voltage test passed.,00:29:32,00:55:10,0.79,1.26,269.47,688.50
808,528,5,Cabin air filter replaced; A/C evaporator spray applied.,00:15:16,00:50:58,0.37,1.13,998.60,313.39
809,529,5,Windshield wiper blades replaced; washer fluid topped up.,00:43:56,00:56:49,0.49,1.25,273.03,1168.20
810,530,5,Windshield wiper blades replaced; washer fluid topped up.,00:20:54,00:32:24,0.86,1.18,247.55,1169.36
811,531,5,Tire rotation performed; all four corners swapped per pattern.,00:42:46,00:49:46,0.90,0.98,904.47,716.44
812,532,5,Quick oil and filter change — standard 4L synthetic oil used.,00:37:20,00:37:28,0.27,1.28,612.73,1199.08
813,533,5,Windshield wiper blades replaced; washer fluid topped up.,00:36:41,00:42:11,0.75,0.97,471.58,194.03
814,534,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:28:39,00:23:35,0.50,1.04,824.19,1452.01
815,535,5,Tire rotation performed; all four corners swapped per pattern.,00:27:27,00:38:23,0.93,0.95,944.74,1210.22
816,536,5,Tire rotation performed; all four corners swapped per pattern.,00:23:19,00:45:00,0.52,0.35,369.02,369.40
817,537,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:32:27,00:26:58,0.56,0.49,172.97,1294.13
818,538,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:28:26,00:20:12,0.26,0.53,183.61,952.50
819,539,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:36:10,00:49:39,0.27,1.22,325.67,845.88
820,540,5,Cabin air filter replaced; A/C evaporator spray applied.,00:44:33,00:46:12,0.29,1.09,1155.56,1073.82
821,541,5,Tire rotation performed; all four corners swapped per pattern.,00:29:13,00:57:46,0.52,0.94,1070.95,1161.89
822,542,5,Tire rotation performed; all four corners swapped per pattern.,00:24:53,00:40:23,0.72,1.25,253.75,1186.70
823,543,5,Cabin air filter replaced; A/C evaporator spray applied.,00:25:40,00:24:43,0.88,1.30,836.16,1015.13
824,544,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:39:24,00:59:05,0.75,0.76,135.41,1189.25
825,545,5,Engine bay wash and basic undercarriage inspection.,00:16:32,00:35:07,0.81,0.74,693.05,1344.42
826,546,5,Windshield wiper blades replaced; washer fluid topped up.,00:29:09,00:58:06,0.35,1.19,979.90,166.81
827,547,5,Engine bay wash and basic undercarriage inspection.,00:36:53,00:21:24,0.92,0.93,830.35,478.48
828,548,5,Battery terminals cleaned and coated; voltage test passed.,00:37:52,00:50:35,0.47,0.75,703.44,1100.60
829,549,5,Engine bay wash and basic undercarriage inspection.,00:27:51,00:20:10,0.90,0.55,630.75,887.85
830,550,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:22:29,00:50:28,0.87,1.15,267.69,562.93
831,551,5,Windshield wiper blades replaced; washer fluid topped up.,00:23:39,00:50:43,0.31,1.07,1046.58,456.98
832,552,5,Cabin air filter replaced; A/C evaporator spray applied.,00:35:43,00:42:47,0.37,0.52,1169.64,580.86
833,553,5,Quick oil and filter change — standard 4L synthetic oil used.,00:16:00,00:51:49,0.99,0.61,610.80,1073.43
834,554,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:16:32,00:22:57,0.59,1.30,832.14,593.65
835,555,5,Engine bay wash and basic undercarriage inspection.,00:23:11,00:38:26,0.57,1.11,890.56,280.11
836,556,5,Windshield wiper blades replaced; washer fluid topped up.,00:44:57,00:53:08,0.34,0.72,490.96,1148.33
837,557,5,Engine bay wash and basic undercarriage inspection.,00:20:56,00:42:43,1.00,0.78,944.82,426.91
838,558,5,Quick oil and filter change — standard 4L synthetic oil used.,00:42:42,00:36:31,0.33,0.63,797.47,815.97
839,559,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:35:45,00:47:14,0.45,0.75,835.91,570.75
840,560,5,Windshield wiper blades replaced; washer fluid topped up.,00:34:47,00:23:19,0.37,0.60,1015.35,1030.32
841,561,5,Cabin air filter replaced; A/C evaporator spray applied.,00:37:59,00:31:03,0.68,0.72,668.13,885.41
842,562,5,Battery terminals cleaned and coated; voltage test passed.,00:20:21,00:33:06,0.28,1.02,785.60,1296.79
843,563,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:15:21,00:55:15,0.91,1.05,945.57,1480.90
844,564,5,Windshield wiper blades replaced; washer fluid topped up.,00:31:04,00:44:15,0.60,0.83,478.72,636.93
845,565,5,Tire rotation performed; all four corners swapped per pattern.,00:37:37,00:47:16,0.84,0.99,450.72,1365.98
846,566,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:35:10,00:52:05,0.98,0.89,359.33,197.12
847,567,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:32:31,00:52:34,0.75,0.92,730.41,477.40
848,568,5,Engine bay wash and basic undercarriage inspection.,00:39:42,00:28:01,0.70,1.28,335.58,474.42
849,569,5,Tire rotation performed; all four corners swapped per pattern.,00:42:27,00:40:21,0.43,0.38,1041.60,386.80
850,570,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:33:19,00:35:58,0.50,0.48,616.76,1480.65
851,571,5,Cabin air filter replaced; A/C evaporator spray applied.,00:22:34,00:21:55,0.45,0.85,657.27,1149.03
852,572,5,Quick oil and filter change — standard 4L synthetic oil used.,00:16:38,00:44:54,0.64,0.97,1157.42,1320.67
853,573,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:39:39,00:25:40,0.30,0.82,207.23,247.20
854,574,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:42:38,00:24:31,0.68,1.21,114.50,1310.02
855,575,5,Quick oil and filter change — standard 4L synthetic oil used.,00:23:10,00:43:00,0.56,0.33,497.73,1336.07
856,576,5,Cabin air filter replaced; A/C evaporator spray applied.,00:17:42,00:46:52,0.66,0.39,320.86,371.78
857,577,5,Quick oil and filter change — standard 4L synthetic oil used.,00:19:13,00:20:43,0.99,1.19,946.16,505.92
858,578,5,Engine bay wash and basic undercarriage inspection.,00:39:41,00:59:31,0.27,1.02,1125.33,1104.93
859,579,5,Cabin air filter replaced; A/C evaporator spray applied.,00:27:30,00:43:55,0.54,0.65,1171.39,562.17
860,580,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:32:59,00:40:47,0.56,0.51,233.38,1150.01
861,581,5,Windshield wiper blades replaced; washer fluid topped up.,00:31:59,00:49:02,0.54,1.20,476.39,368.59
862,582,5,Quick oil and filter change — standard 4L synthetic oil used.,00:43:38,00:58:15,0.79,1.13,330.28,1444.87
863,583,5,Tire rotation performed; all four corners swapped per pattern.,00:33:35,00:47:12,0.29,0.78,526.05,1221.50
864,584,5,Windshield wiper blades replaced; washer fluid topped up.,00:27:31,00:21:08,0.38,0.75,849.30,1127.46
865,585,5,Quick oil and filter change — standard 4L synthetic oil used.,00:27:28,00:50:14,0.52,0.80,992.40,1358.58
866,586,5,Windshield wiper blades replaced; washer fluid topped up.,00:31:39,00:44:14,0.53,0.33,1020.60,146.32
867,587,5,Windshield wiper blades replaced; washer fluid topped up.,00:38:07,00:39:00,0.56,1.16,349.63,1207.16
868,588,5,Battery terminals cleaned and coated; voltage test passed.,00:20:59,00:41:25,0.95,0.44,527.52,1404.66
869,589,5,Engine bay wash and basic undercarriage inspection.,00:38:49,00:59:51,0.75,0.97,896.28,1372.14
870,590,5,Battery terminals cleaned and coated; voltage test passed.,00:29:16,00:30:47,0.42,0.31,343.26,1440.22
871,591,5,Quick oil and filter change — standard 4L synthetic oil used.,00:31:21,00:37:13,0.44,0.36,124.40,195.42
872,592,5,Tire rotation performed; all four corners swapped per pattern.,00:19:57,00:32:24,0.54,1.16,1137.66,1452.99
873,593,5,Tire rotation performed; all four corners swapped per pattern.,00:41:56,00:29:09,0.64,0.92,806.08,465.79
874,594,5,Battery terminals cleaned and coated; voltage test passed.,00:21:14,00:23:05,0.97,0.32,480.10,291.20
875,595,5,Battery terminals cleaned and coated; voltage test passed.,00:18:51,00:24:07,0.93,0.47,341.49,1017.75
876,596,5,Quick oil and filter change — standard 4L synthetic oil used.,00:19:52,00:47:55,0.94,1.01,290.76,120.40
877,597,5,Windshield wiper blades replaced; washer fluid topped up.,00:37:38,00:46:03,0.84,1.28,877.13,1467.61
878,598,5,Battery terminals cleaned and coated; voltage test passed.,00:39:23,00:37:37,0.46,1.17,821.30,639.41
879,599,5,Engine bay wash and basic undercarriage inspection.,00:17:39,00:55:08,0.45,0.49,1093.22,917.24
880,600,5,Battery terminals cleaned and coated; voltage test passed.,00:39:22,00:52:48,0.97,0.50,398.45,641.22
881,601,5,Cabin air filter replaced; A/C evaporator spray applied.,00:33:07,00:49:55,0.78,1.04,615.87,1132.17
882,602,5,Battery terminals cleaned and coated; voltage test passed.,00:43:39,00:44:52,0.97,0.45,713.45,665.19
883,603,5,Cabin air filter replaced; A/C evaporator spray applied.,00:21:05,00:58:39,0.53,0.45,956.18,513.58
884,604,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:29:35,00:29:15,0.82,0.35,295.52,1078.78
885,605,5,Cabin air filter replaced; A/C evaporator spray applied.,00:36:52,00:26:46,0.55,1.28,517.47,352.35
886,606,5,Windshield wiper blades replaced; washer fluid topped up.,00:16:52,00:30:01,0.69,1.22,1023.41,888.71
887,607,5,Tire rotation performed; all four corners swapped per pattern.,00:42:27,00:32:29,0.82,0.67,863.54,1471.83
888,608,5,Battery terminals cleaned and coated; voltage test passed.,00:35:36,00:40:07,0.71,0.95,109.16,114.77
889,609,5,Battery terminals cleaned and coated; voltage test passed.,00:23:11,00:24:13,0.85,0.64,954.43,1110.72
890,610,5,Quick oil and filter change — standard 4L synthetic oil used.,00:30:15,00:34:34,0.33,1.29,687.51,1147.10
891,611,5,Battery terminals cleaned and coated; voltage test passed.,00:44:52,00:34:53,0.88,0.60,861.59,1065.65
892,612,5,Engine bay wash and basic undercarriage inspection.,00:17:59,00:27:41,0.94,1.05,344.09,292.01
893,613,5,Engine bay wash and basic undercarriage inspection.,00:25:11,00:55:07,0.86,1.00,513.50,703.07
894,614,5,Windshield wiper blades replaced; washer fluid topped up.,00:29:58,00:48:49,0.45,0.93,857.50,1073.21
895,615,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:40:06,00:48:23,0.43,0.64,584.86,816.35
896,616,5,Engine bay wash and basic undercarriage inspection.,00:21:39,00:48:27,0.28,0.62,992.60,740.73
897,617,5,Battery terminals cleaned and coated; voltage test passed.,00:28:28,00:56:08,0.54,0.55,351.05,851.09
898,618,5,Quick oil and filter change — standard 4L synthetic oil used.,00:27:36,00:34:16,0.68,0.76,105.96,164.20
899,619,5,Tire rotation performed; all four corners swapped per pattern.,00:33:13,00:40:54,0.46,0.99,1024.67,649.57
900,620,5,Cabin air filter replaced; A/C evaporator spray applied.,00:21:23,00:20:16,0.57,0.57,541.17,1465.50
901,621,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:16:48,00:41:07,0.90,1.20,594.48,630.23
902,622,5,Tire rotation performed; all four corners swapped per pattern.,00:41:33,00:22:46,0.68,0.61,999.42,1260.19
903,623,5,Quick oil and filter change — standard 4L synthetic oil used.,00:25:12,00:58:53,0.63,1.20,966.85,832.66
904,624,5,Tire rotation performed; all four corners swapped per pattern.,00:19:55,00:26:45,0.67,1.19,958.59,178.74
905,625,5,Battery terminals cleaned and coated; voltage test passed.,00:16:04,00:50:47,0.85,0.73,1013.91,1225.26
906,626,5,Cabin air filter replaced; A/C evaporator spray applied.,00:25:48,00:39:14,0.31,0.81,938.99,1002.04
907,627,5,Windshield wiper blades replaced; washer fluid topped up.,00:27:52,00:20:42,0.59,0.99,657.73,225.13
908,628,5,Engine bay wash and basic undercarriage inspection.,00:18:20,00:38:35,0.91,1.14,509.11,728.82
909,629,5,Battery terminals cleaned and coated; voltage test passed.,00:23:47,00:59:24,0.80,0.62,1062.40,1408.51
910,630,5,Cabin air filter replaced; A/C evaporator spray applied.,00:15:15,00:51:45,0.81,0.37,474.61,1171.28
911,631,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:42:02,00:32:39,0.57,1.02,859.06,258.06
912,632,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:21:19,00:56:34,0.93,0.33,1191.29,739.63
913,633,5,Engine bay wash and basic undercarriage inspection.,00:25:33,00:59:36,0.88,1.06,384.05,1498.68
914,634,5,Engine bay wash and basic undercarriage inspection.,00:23:40,00:24:33,0.74,0.80,1068.00,931.61
915,635,5,Tire rotation performed; all four corners swapped per pattern.,00:39:22,00:28:08,0.85,0.40,703.44,1365.41
916,636,5,Windshield wiper blades replaced; washer fluid topped up.,00:44:57,00:56:40,0.46,1.05,847.28,945.35
917,637,5,Tire rotation performed; all four corners swapped per pattern.,00:20:49,00:45:17,0.99,0.53,805.54,598.17
918,638,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:20:37,00:45:34,0.76,0.65,349.79,1283.55
919,639,5,Windshield wiper blades replaced; washer fluid topped up.,00:16:35,00:30:26,0.92,0.67,1171.40,665.53
920,640,5,Engine bay wash and basic undercarriage inspection.,00:39:26,00:21:22,0.87,1.07,446.83,460.66
921,641,5,Cabin air filter replaced; A/C evaporator spray applied.,00:19:23,00:53:11,0.26,1.24,484.41,910.68
922,642,5,Engine bay wash and basic undercarriage inspection.,00:21:25,00:20:41,0.72,0.69,857.52,1443.86
923,643,5,Tire rotation performed; all four corners swapped per pattern.,00:17:35,00:47:01,0.55,0.86,388.60,1279.18
924,644,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:44:25,00:44:54,0.66,1.12,1051.77,613.83
925,645,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:36:44,00:33:21,0.29,1.22,589.61,347.84
926,646,5,Windshield wiper blades replaced; washer fluid topped up.,00:44:33,00:24:31,0.76,0.90,861.12,785.75
927,647,5,Tire rotation performed; all four corners swapped per pattern.,00:16:01,00:46:10,0.53,0.51,806.51,1479.21
928,648,5,Windshield wiper blades replaced; washer fluid topped up.,00:43:51,00:59:12,0.58,1.18,688.93,745.90
929,649,5,Cabin air filter replaced; A/C evaporator spray applied.,00:18:04,00:36:01,0.99,0.99,1018.21,757.64
930,650,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:40:38,00:30:02,0.39,0.55,974.79,1370.17
931,651,5,Quick oil and filter change — standard 4L synthetic oil used.,00:17:44,00:40:10,0.60,0.52,532.20,984.88
932,652,5,Windshield wiper blades replaced; washer fluid topped up.,00:44:29,00:54:10,0.68,1.24,201.62,1019.36
933,653,5,Tire rotation performed; all four corners swapped per pattern.,00:38:29,00:47:25,0.25,1.13,1032.73,543.35
934,654,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:26:24,00:21:36,0.44,0.35,361.68,138.54
935,655,5,Quick oil and filter change — standard 4L synthetic oil used.,00:35:40,00:30:45,0.36,0.92,589.98,1133.08
936,656,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:28:31,00:56:54,0.57,1.08,963.97,890.59
937,657,5,Engine bay wash and basic undercarriage inspection.,00:20:27,00:59:31,0.60,1.13,519.14,1101.96
938,658,5,Windshield wiper blades replaced; washer fluid topped up.,00:21:02,00:41:47,0.33,0.93,308.17,237.04
939,659,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:22:06,00:42:06,0.33,0.71,623.72,1129.26
940,660,5,Engine bay wash and basic undercarriage inspection.,00:23:14,00:41:49,0.89,0.60,855.87,327.40
941,661,5,Tire rotation performed; all four corners swapped per pattern.,00:38:23,00:29:18,0.74,1.09,772.80,1015.41
942,662,5,Windshield wiper blades replaced; washer fluid topped up.,00:44:34,00:57:06,0.99,1.15,1114.64,275.59
943,663,5,Tire rotation performed; all four corners swapped per pattern.,00:24:23,00:56:03,0.85,1.21,1046.96,1368.33
944,664,5,Cabin air filter replaced; A/C evaporator spray applied.,00:27:26,00:25:41,0.30,0.82,1165.81,1403.44
945,665,5,Engine bay wash and basic undercarriage inspection.,00:19:33,00:59:57,0.74,0.83,1135.07,203.30
946,666,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:39:39,00:48:24,0.93,1.17,403.42,1291.26
947,667,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:20:01,00:21:40,0.63,0.50,401.13,745.88
948,668,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:30:34,00:41:15,0.44,1.00,108.56,1322.03
949,669,5,Windshield wiper blades replaced; washer fluid topped up.,00:40:00,00:57:53,0.67,1.26,154.31,330.00
950,670,5,Quick oil and filter change — standard 4L synthetic oil used.,00:31:26,00:51:43,0.45,0.52,307.11,1015.21
951,671,5,Windshield wiper blades replaced; washer fluid topped up.,00:29:03,00:43:38,0.86,0.74,790.04,1016.34
952,672,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:25:34,00:21:28,0.60,0.40,476.21,506.83
953,673,5,Quick oil and filter change — standard 4L synthetic oil used.,00:40:07,00:38:31,0.35,0.90,743.09,1392.61
954,674,5,Tire rotation performed; all four corners swapped per pattern.,00:15:55,00:54:18,0.90,0.91,227.43,1244.83
955,675,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:32:57,00:31:17,0.56,0.50,496.56,1417.78
956,676,5,Cabin air filter replaced; A/C evaporator spray applied.,00:35:11,00:37:36,0.47,0.81,485.87,1347.48
957,677,5,Cabin air filter replaced; A/C evaporator spray applied.,00:33:23,00:49:36,0.55,0.66,719.18,395.84
958,678,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:36:35,00:24:27,0.36,0.53,700.35,394.08
959,679,5,Windshield wiper blades replaced; washer fluid topped up.,00:42:57,00:21:41,0.82,0.57,905.29,934.11
960,680,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:28:54,00:58:54,1.00,0.88,269.33,645.42
961,681,5,Engine bay wash and basic undercarriage inspection.,00:19:57,00:59:10,0.58,0.58,671.84,826.54
962,682,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:43:15,00:51:40,0.25,1.02,1114.10,302.56
963,683,5,Battery terminals cleaned and coated; voltage test passed.,00:24:29,00:59:47,0.94,1.01,724.99,714.60
964,684,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:28:16,00:20:02,0.52,0.93,854.19,1291.84
965,685,5,Engine bay wash and basic undercarriage inspection.,00:22:10,00:37:53,0.98,0.95,986.56,1269.45
966,686,5,Battery terminals cleaned and coated; voltage test passed.,00:27:19,00:58:44,0.53,0.97,1016.91,397.75
967,687,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:16:26,00:21:18,0.79,0.90,917.25,1419.93
968,688,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:31:43,00:55:03,0.32,0.34,513.37,1046.55
969,689,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:22:29,00:41:39,0.36,0.41,668.66,644.56
970,690,5,Engine bay wash and basic undercarriage inspection.,00:19:16,00:48:25,0.30,1.27,543.55,1084.98
971,691,5,Windshield wiper blades replaced; washer fluid topped up.,00:33:39,00:48:37,0.52,0.67,1049.92,1141.25
972,692,5,Engine bay wash and basic undercarriage inspection.,00:15:51,00:52:09,0.65,0.44,878.59,1475.28
973,693,5,Quick oil and filter change — standard 4L synthetic oil used.,00:28:39,00:52:05,0.72,0.52,342.20,1224.00
974,694,5,Battery terminals cleaned and coated; voltage test passed.,00:30:07,00:43:23,0.60,1.12,961.49,810.15
975,695,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:43:13,00:49:46,0.71,1.07,120.23,1067.56
976,696,5,Quick oil and filter change — standard 4L synthetic oil used.,00:24:41,00:21:36,0.61,0.56,775.43,651.84
977,697,5,Windshield wiper blades replaced; washer fluid topped up.,00:41:57,00:31:05,0.56,0.42,791.87,1466.95
978,698,5,Tire rotation performed; all four corners swapped per pattern.,00:34:29,00:35:13,0.95,0.88,979.44,787.58
979,699,5,Battery terminals cleaned and coated; voltage test passed.,00:39:14,00:59:31,0.67,0.63,711.45,1164.84
980,700,5,Engine bay wash and basic undercarriage inspection.,00:39:27,00:21:13,0.93,0.95,123.81,1060.12
981,701,5,Windshield wiper blades replaced; washer fluid topped up.,00:15:17,00:53:46,0.41,1.17,1190.30,854.18
982,702,5,Battery terminals cleaned and coated; voltage test passed.,00:42:24,00:26:44,0.56,0.75,362.35,1266.77
983,703,5,Engine bay wash and basic undercarriage inspection.,00:22:10,00:40:39,0.59,0.85,1185.98,563.70
984,704,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:39:28,00:45:57,0.73,1.03,469.45,437.99
985,705,5,Quick oil and filter change — standard 4L synthetic oil used.,00:36:54,00:46:05,0.89,0.91,666.48,324.25
986,706,5,Tire rotation performed; all four corners swapped per pattern.,00:41:52,00:21:39,0.66,0.55,985.12,862.15
987,707,5,Battery terminals cleaned and coated; voltage test passed.,00:31:27,00:57:08,0.84,0.41,538.49,1249.79
988,708,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:24:49,00:38:33,0.80,0.32,904.09,201.03
989,709,5,Quick oil and filter change — standard 4L synthetic oil used.,00:17:13,00:26:55,0.41,0.99,126.43,1194.00
990,710,5,Battery terminals cleaned and coated; voltage test passed.,00:31:14,00:55:10,0.54,0.45,703.18,821.95
991,711,5,Battery terminals cleaned and coated; voltage test passed.,00:42:24,00:52:55,0.89,1.01,711.81,1112.02
992,712,5,Tire rotation performed; all four corners swapped per pattern.,00:41:04,00:42:02,0.41,0.59,746.99,293.35
