job_order_id,part_name,base_name,tier,is_oem,category,quantity,unit,unit_price,total,include,is_synthetic
804,Tie Rod End,Tie Rod End,replacement,False,Steering & Suspension,2.0,pc,1000.00,2000.00,True,True
804,Stabilizer Link,Stabilizer Link,replacement,False,Steering & Suspension,2.0,pc,1250.00,2500.00,True,True
804,Shock Absorber,Shock Absorber,replacement,False,Steering & Suspension,2.0,pc,2300.00,4600.00,True,True
804,Shock Mounting,Shock Mounting,replacement,False,Steering & Suspension,2.0,pc,1050.00,2100.00,True,True
805,Clutch Disc,Clutch Disc,replacement,False,Transmission,1.0,pc,2900.00,2900.00,True,True
805,Pressure Plate,Pressure Plate,replacement,False,Transmission,1.0,pc,3650.00,3650.00,True,True
805,Release Bearing,Release Bearing,replacement,False,Transmission,1.0,pc,1100.00,1100.00,True,True
805,RTV Silicone Gasket Maker,RTV Silicone Gasket Maker,standard,False,Fluids & Consumables,1.0,tube,250.00,250.00,True,True
805,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,1.0,can,250.00,250.00,True,True
806,Valve Cover Gasket,Valve Cover Gasket,replacement,False,Engine,1.0,pc,400.00,400.00,True,True
806,Crankshaft Oil Seal,Crankshaft Oil Seal,replacement,False,Engine,1.0,pc,1850.00,1850.00,True,True
806,RTV Silicone Gasket Maker,RTV Silicone Gasket Maker,standard,False,Fluids & Consumables,1.0,tube,250.00,250.00,True,True
806,Drive / Fan Belt,Drive / Fan Belt,original,True,General,1.0,pc,2800.00,2800.00,True,True
806,Oil Filter,Oil Filter,original,True,Filters,1.0,pc,700.00,700.00,True,True
807,A/C Evaporator,A/C Evaporator,replacement,False,General,1.0,pc,3700.00,3700.00,True,True
807,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,800.00,800.00,True,True
807,Freon (R134a),Freon (R134a),standard,False,Fluids & Consumables,2.0,can,550.00,1100.00,True,True
807,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,450.00,450.00,True,True
808,Clutch Disc,Clutch Disc,replacement,False,Transmission,1.0,pc,2600.00,2600.00,True,True
808,Pressure Plate,Pressure Plate,replacement,False,Transmission,1.0,pc,3400.00,3400.00,True,True
808,Release Bearing,Release Bearing,replacement,False,Transmission,1.0,pc,750.00,750.00,True,True
808,RTV Silicone Gasket Maker,RTV Silicone Gasket Maker,standard,False,Fluids & Consumables,1.0,tube,250.00,250.00,True,True
808,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,1.0,can,250.00,250.00,True,True
809,Tie Rod End,Tie Rod End,replacement,False,Steering & Suspension,2.0,pc,1200.00,2400.00,True,True
809,Stabilizer Link,Stabilizer Link,replacement,False,Steering & Suspension,2.0,pc,1250.00,2500.00,True,True
809,Shock Absorber,Shock Absorber,replacement,False,Steering & Suspension,2.0,pc,2150.00,4300.00,True,True
809,Shock Mounting,Shock Mounting,replacement,False,Steering & Suspension,2.0,pc,1000.00,2000.00,True,True
810,Valve Cover Gasket,Valve Cover Gasket,original,True,Engine,1.0,pc,1400.00,1400.00,True,True
810,Crankshaft Oil Seal,Crankshaft Oil Seal,original,True,Engine,1.0,pc,2200.00,2200.00,True,True
810,RTV Silicone Gasket Maker,RTV Silicone Gasket Maker,standard,False,Fluids & Consumables,1.0,tube,250.00,250.00,True,True
810,Drive / Fan Belt,Drive / Fan Belt,replacement,False,General,1.0,pc,1750.00,1750.00,True,True
810,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,3.0,liter,500.00,1500.00,True,True
810,Oil Filter,Oil Filter,original,True,Filters,1.0,pc,750.00,750.00,True,True
811,Valve Cover Gasket,Valve Cover Gasket,original,True,Engine,1.0,pc,1400.00,1400.00,True,True
811,Crankshaft Oil Seal,Crankshaft Oil Seal,original,True,Engine,1.0,pc,2650.00,2650.00,True,True
811,RTV Silicone Gasket Maker,RTV Silicone Gasket Maker,standard,False,Fluids & Consumables,1.0,tube,200.00,200.00,True,True
811,Drive / Fan Belt,Drive / Fan Belt,original,True,General,1.0,pc,3100.00,3100.00,True,True
811,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,5.0,liter,500.00,2500.00,True,True
811,Oil Filter,Oil Filter,original,True,Filters,1.0,pc,550.00,550.00,True,True
812,Valve Cover Gasket,Valve Cover Gasket,replacement,False,Engine,1.0,pc,550.00,550.00,True,True
812,Crankshaft Oil Seal,Crankshaft Oil Seal,replacement,False,Engine,1.0,pc,1550.00,1550.00,True,True
812,RTV Silicone Gasket Maker,RTV Silicone Gasket Maker,standard,False,Fluids & Consumables,1.0,tube,250.00,250.00,True,True
812,Drive / Fan Belt,Drive / Fan Belt,replacement,False,General,1.0,pc,1750.00,1750.00,True,True
812,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,6.0,liter,500.00,3000.00,True,True
812,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,350.00,350.00,True,True
813,Clutch Disc,Clutch Disc,original,True,Transmission,1.0,pc,5800.00,5800.00,True,True
813,Pressure Plate,Pressure Plate,original,True,Transmission,1.0,pc,4700.00,4700.00,True,True
813,Release Bearing,Release Bearing,original,True,Transmission,1.0,pc,1950.00,1950.00,True,True
813,RTV Silicone Gasket Maker,RTV Silicone Gasket Maker,standard,False,Fluids & Consumables,1.0,tube,250.00,250.00,True,True
813,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,1.0,can,250.00,250.00,True,True
814,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,2.0,can,300.00,600.00,True,True
814,Brake Fluid,Brake Fluid,standard,False,Fluids & Consumables,1.0,bottle,350.00,350.00,True,True
814,Brake Shoe,Brake Shoe,replacement,False,Braking,1.0,set,1450.00,1450.00,True,True
815,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,1.0,can,200.00,200.00,True,True
815,Brake Fluid,Brake Fluid,standard,False,Fluids & Consumables,1.0,bottle,250.00,250.00,True,True
815,Brake Pads,Brake Pads,replacement,False,Braking,2.0,set,1450.00,2900.00,True,True
815,Brake Shoe,Brake Shoe,replacement,False,Braking,1.0,set,1200.00,1200.00,True,True
815,Wheel Cylinder,Wheel Cylinder,replacement,False,Braking,1.0,pc,950.00,950.00,True,True
816,Valve Cover Gasket,Valve Cover Gasket,replacement,False,Engine,1.0,pc,500.00,500.00,True,True
816,Crankshaft Oil Seal,Crankshaft Oil Seal,original,True,Engine,1.0,pc,2450.00,2450.00,True,True
816,RTV Silicone Gasket Maker,RTV Silicone Gasket Maker,standard,False,Fluids & Consumables,1.0,tube,250.00,250.00,True,True
816,Drive / Fan Belt,Drive / Fan Belt,replacement,False,General,1.0,pc,1500.00,1500.00,True,True
816,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,300.00,300.00,True,True
817,Valve Cover Gasket,Valve Cover Gasket,replacement,False,Engine,1.0,pc,550.00,550.00,True,True
817,Crankshaft Oil Seal,Crankshaft Oil Seal,replacement,False,Engine,1.0,pc,1400.00,1400.00,True,True
817,RTV Silicone Gasket Maker,RTV Silicone Gasket Maker,standard,False,Fluids & Consumables,1.0,tube,250.00,250.00,True,True
817,Drive / Fan Belt,Drive / Fan Belt,replacement,False,General,1.0,pc,1950.00,1950.00,True,True
817,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,5.0,liter,500.00,2500.00,True,True
817,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,400.00,400.00,True,True
818,Clutch Disc,Clutch Disc,replacement,False,Transmission,1.0,pc,3000.00,3000.00,True,True
818,Release Bearing,Release Bearing,original,True,Transmission,1.0,pc,1800.00,1800.00,True,True
818,RTV Silicone Gasket Maker,RTV Silicone Gasket Maker,standard,False,Fluids & Consumables,1.0,tube,200.00,200.00,True,True
818,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,1.0,can,300.00,300.00,True,True
819,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,250.00,250.00,True,True
819,Air Filter,Air Filter,replacement,False,Filters,1.0,pc,700.00,700.00,True,True
819,Cabin Filter,Cabin Filter,original,True,Filters,1.0,pc,1100.00,1100.00,True,True
819,Fuel Filter,Fuel Filter,replacement,False,Filters,1.0,pc,700.00,700.00,True,True
820,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,300.00,300.00,True,True
820,Air Filter,Air Filter,original,True,Filters,1.0,pc,1900.00,1900.00,True,True
820,Cabin Filter,Cabin Filter,original,True,Filters,1.0,pc,1350.00,1350.00,True,True
820,Fuel Filter,Fuel Filter,original,True,Filters,1.0,pc,1950.00,1950.00,True,True
821,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,1.0,can,250.00,250.00,True,True
821,Brake Fluid,Brake Fluid,standard,False,Fluids & Consumables,1.0,bottle,300.00,300.00,True,True
821,Brake Pads,Brake Pads,replacement,False,Braking,1.0,set,1250.00,1250.00,True,True
821,Wheel Cylinder,Wheel Cylinder,replacement,False,Braking,2.0,pc,1000.00,2000.00,True,True
822,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,1.0,can,300.00,300.00,True,True
822,Brake Fluid,Brake Fluid,standard,False,Fluids & Consumables,1.0,bottle,300.00,300.00,True,True
822,Brake Pads,Brake Pads,replacement,False,Braking,1.0,set,1650.00,1650.00,True,True
822,Brake Shoe,Brake Shoe,replacement,False,Braking,1.0,set,1250.00,1250.00,True,True
822,Wheel Cylinder,Wheel Cylinder,replacement,False,Braking,2.0,pc,1050.00,2100.00,True,True
823,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,2.0,can,250.00,500.00,True,True
823,Brake Fluid,Brake Fluid,standard,False,Fluids & Consumables,1.0,bottle,300.00,300.00,True,True
823,Brake Shoe,Brake Shoe,replacement,False,Braking,1.0,set,1350.00,1350.00,True,True
823,Wheel Cylinder,Wheel Cylinder,original,True,Braking,1.0,pc,1800.00,1800.00,True,True
824,A/C Evaporator,A/C Evaporator,original,True,General,1.0,pc,8700.00,8700.00,True,True
824,Freon (R134a),Freon (R134a),standard,False,Fluids & Consumables,1.0,can,450.00,450.00,True,True
825,Overhauling Gasket Set,Overhauling Gasket Set,original,True,Engine,1.0,set,7600.00,7600.00,True,True
825,Spark Plug,Spark Plug,replacement,False,Ignition & Electrical,4.0,pc,300.00,1200.00,True,True
825,Engine Coolant,Engine Coolant,standard,False,Fluids & Consumables,4.0,liter,400.00,1600.00,True,True
825,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,6.0,liter,450.00,2700.00,True,True
825,Oil Filter,Oil Filter,original,True,Filters,1.0,pc,900.00,900.00,True,True
825,RTV Silicone Gasket Maker,RTV Silicone Gasket Maker,standard,False,Fluids & Consumables,2.0,tube,200.00,400.00,True,True
826,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,3.0,liter,450.00,1350.00,True,True
826,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,400.00,400.00,True,True
826,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,500.00,500.00,True,True
826,Fuel Filter,Fuel Filter,replacement,False,Filters,1.0,pc,650.00,650.00,True,True
827,Suspension Bushing,Suspension Bushing,original,True,Steering & Suspension,3.0,pc,1250.00,3750.00,True,True
827,Tie Rod End,Tie Rod End,original,True,Steering & Suspension,2.0,pc,2000.00,4000.00,True,True
827,Stabilizer Link,Stabilizer Link,original,True,Steering & Suspension,2.0,pc,2150.00,4300.00,True,True
827,Shock Absorber,Shock Absorber,original,True,Steering & Suspension,2.0,pc,4550.00,9100.00,True,True
827,Shock Mounting,Shock Mounting,original,True,Steering & Suspension,2.0,pc,2100.00,4200.00,True,True
828,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,1.0,can,250.00,250.00,True,True
828,Brake Fluid,Brake Fluid,standard,False,Fluids & Consumables,1.0,bottle,300.00,300.00,True,True
828,Brake Shoe,Brake Shoe,replacement,False,Braking,1.0,set,1250.00,1250.00,True,True
828,Wheel Cylinder,Wheel Cylinder,replacement,False,Braking,1.0,pc,900.00,900.00,True,True
829,Suspension Bushing,Suspension Bushing,replacement,False,Steering & Suspension,3.0,pc,700.00,2100.00,True,True
829,Tie Rod End,Tie Rod End,replacement,False,Steering & Suspension,2.0,pc,1050.00,2100.00,True,True
829,Stabilizer Link,Stabilizer Link,replacement,False,Steering & Suspension,2.0,pc,1250.00,2500.00,True,True
829,Shock Absorber,Shock Absorber,replacement,False,Steering & Suspension,2.0,pc,1900.00,3800.00,True,True
829,Shock Mounting,Shock Mounting,replacement,False,Steering & Suspension,2.0,pc,1100.00,2200.00,True,True
830,A/C Evaporator,A/C Evaporator,original,True,General,1.0,pc,9400.00,9400.00,True,True
830,Cabin Filter,Cabin Filter,original,True,Filters,1.0,pc,1600.00,1600.00,True,True
831,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,350.00,350.00,True,True
831,Air Filter,Air Filter,replacement,False,Filters,1.0,pc,550.00,550.00,True,True
831,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,450.00,450.00,True,True
832,Valve Cover Gasket,Valve Cover Gasket,replacement,False,Engine,1.0,pc,550.00,550.00,True,True
832,Crankshaft Oil Seal,Crankshaft Oil Seal,replacement,False,Engine,1.0,pc,1750.00,1750.00,True,True
832,RTV Silicone Gasket Maker,RTV Silicone Gasket Maker,standard,False,Fluids & Consumables,1.0,tube,300.00,300.00,True,True
832,Drive / Fan Belt,Drive / Fan Belt,replacement,False,General,1.0,pc,1550.00,1550.00,True,True
832,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,4.0,liter,400.00,1600.00,True,True
832,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,250.00,250.00,True,True
833,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,7.0,liter,450.00,3150.00,True,True
833,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,350.00,350.00,True,True
833,Air Filter,Air Filter,replacement,False,Filters,1.0,pc,650.00,650.00,True,True
833,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,450.00,450.00,True,True
833,Fuel Filter,Fuel Filter,replacement,False,Filters,1.0,pc,550.00,550.00,True,True
834,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,3.0,liter,500.00,1500.00,True,True
834,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,300.00,300.00,True,True
834,Air Filter,Air Filter,replacement,False,Filters,1.0,pc,750.00,750.00,True,True
834,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,450.00,450.00,True,True
834,Fuel Filter,Fuel Filter,original,True,Filters,1.0,pc,1800.00,1800.00,True,True
835,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,1.0,can,200.00,200.00,True,True
835,Brake Pads,Brake Pads,original,True,Braking,2.0,set,3050.00,6100.00,True,True
835,Brake Shoe,Brake Shoe,original,True,Braking,1.0,set,2550.00,2550.00,True,True
835,Wheel Cylinder,Wheel Cylinder,original,True,Braking,1.0,pc,1800.00,1800.00,True,True
836,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,6.0,liter,500.00,3000.00,True,True
836,Oil Filter,Oil Filter,original,True,Filters,1.0,pc,700.00,700.00,True,True
836,Cabin Filter,Cabin Filter,original,True,Filters,1.0,pc,1300.00,1300.00,True,True
836,Fuel Filter,Fuel Filter,original,True,Filters,1.0,pc,1950.00,1950.00,True,True
837,Valve Cover Gasket,Valve Cover Gasket,replacement,False,Engine,1.0,pc,700.00,700.00,True,True
837,Crankshaft Oil Seal,Crankshaft Oil Seal,replacement,False,Engine,1.0,pc,1600.00,1600.00,True,True
837,RTV Silicone Gasket Maker,RTV Silicone Gasket Maker,standard,False,Fluids & Consumables,1.0,tube,200.00,200.00,True,True
837,Drive / Fan Belt,Drive / Fan Belt,replacement,False,General,1.0,pc,1950.00,1950.00,True,True
837,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,5.0,liter,450.00,2250.00,True,True
837,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,350.00,350.00,True,True
838,Suspension Bushing,Suspension Bushing,replacement,False,Steering & Suspension,2.0,pc,750.00,1500.00,True,True
838,Tie Rod End,Tie Rod End,replacement,False,Steering & Suspension,2.0,pc,1250.00,2500.00,True,True
838,Stabilizer Link,Stabilizer Link,replacement,False,Steering & Suspension,2.0,pc,1100.00,2200.00,True,True
838,Shock Absorber,Shock Absorber,replacement,False,Steering & Suspension,2.0,pc,2100.00,4200.00,True,True
839,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,4.0,liter,400.00,1600.00,True,True
839,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,350.00,350.00,True,True
839,Air Filter,Air Filter,original,True,Filters,1.0,pc,2200.00,2200.00,True,True
839,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,450.00,450.00,True,True
839,Fuel Filter,Fuel Filter,replacement,False,Filters,1.0,pc,600.00,600.00,True,True
840,Overhauling Gasket Set,Overhauling Gasket Set,original,True,Engine,1.0,set,7150.00,7150.00,True,True
840,Valve Cover Gasket,Valve Cover Gasket,original,True,Engine,1.0,pc,1350.00,1350.00,True,True
840,Crankshaft Oil Seal,Crankshaft Oil Seal,original,True,Engine,1.0,pc,2100.00,2100.00,True,True
840,Spark Plug,Spark Plug,original,True,Ignition & Electrical,4.0,pc,750.00,3000.00,True,True
840,Engine Coolant,Engine Coolant,standard,False,Fluids & Consumables,4.0,liter,350.00,1400.00,True,True
840,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,5.0,liter,450.00,2250.00,True,True
840,Oil Filter,Oil Filter,original,True,Filters,1.0,pc,650.00,650.00,True,True
840,RTV Silicone Gasket Maker,RTV Silicone Gasket Maker,standard,False,Fluids & Consumables,2.0,tube,200.00,400.00,True,True
841,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,7.0,liter,500.00,3500.00,True,True
841,Fuel Filter,Fuel Filter,replacement,False,Filters,1.0,pc,650.00,650.00,True,True
842,A/C Evaporator,A/C Evaporator,replacement,False,General,1.0,pc,3950.00,3950.00,True,True
842,Cabin Filter,Cabin Filter,original,True,Filters,1.0,pc,1550.00,1550.00,True,True
842,Cabin Filter,Cabin Filter,original,True,Filters,1.0,pc,1300.00,1300.00,True,True
843,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,5.0,liter,450.00,2250.00,True,True
843,Oil Filter,Oil Filter,original,True,Filters,1.0,pc,650.00,650.00,True,True
843,Air Filter,Air Filter,original,True,Filters,1.0,pc,2450.00,2450.00,True,True
843,Cabin Filter,Cabin Filter,original,True,Filters,1.0,pc,1050.00,1050.00,True,True
843,Fuel Filter,Fuel Filter,original,True,Filters,1.0,pc,1950.00,1950.00,True,True
844,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,1.0,can,250.00,250.00,True,True
844,Brake Fluid,Brake Fluid,standard,False,Fluids & Consumables,1.0,bottle,250.00,250.00,True,True
844,Brake Pads,Brake Pads,replacement,False,Braking,1.0,set,1700.00,1700.00,True,True
844,Brake Shoe,Brake Shoe,replacement,False,Braking,1.0,set,1350.00,1350.00,True,True
844,Wheel Cylinder,Wheel Cylinder,original,True,Braking,1.0,pc,1750.00,1750.00,True,True
845,Clutch Disc,Clutch Disc,replacement,False,Transmission,1.0,pc,3000.00,3000.00,True,True
845,Pressure Plate,Pressure Plate,replacement,False,Transmission,1.0,pc,3650.00,3650.00,True,True
845,Release Bearing,Release Bearing,replacement,False,Transmission,1.0,pc,900.00,900.00,True,True
845,RTV Silicone Gasket Maker,RTV Silicone Gasket Maker,standard,False,Fluids & Consumables,1.0,tube,250.00,250.00,True,True
845,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,1.0,can,250.00,250.00,True,True
846,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,3.0,liter,450.00,1350.00,True,True
846,Oil Filter,Oil Filter,original,True,Filters,1.0,pc,650.00,650.00,True,True
846,Air Filter,Air Filter,original,True,Filters,1.0,pc,2400.00,2400.00,True,True
846,Cabin Filter,Cabin Filter,original,True,Filters,1.0,pc,1000.00,1000.00,True,True
846,Fuel Filter,Fuel Filter,original,True,Filters,1.0,pc,1850.00,1850.00,True,True
847,Suspension Bushing,Suspension Bushing,original,True,Steering & Suspension,2.0,pc,1050.00,2100.00,True,True
847,Tie Rod End,Tie Rod End,original,True,Steering & Suspension,2.0,pc,2000.00,4000.00,True,True
847,Stabilizer Link,Stabilizer Link,original,True,Steering & Suspension,2.0,pc,2000.00,4000.00,True,True
847,Shock Absorber,Shock Absorber,original,True,Steering & Suspension,2.0,pc,4150.00,8300.00,True,True
847,Shock Mounting,Shock Mounting,original,True,Steering & Suspension,2.0,pc,1850.00,3700.00,True,True
848,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,4.0,liter,450.00,1800.00,True,True
848,Oil Filter,Oil Filter,original,True,Filters,1.0,pc,700.00,700.00,True,True
848,Air Filter,Air Filter,replacement,False,Filters,1.0,pc,700.00,700.00,True,True
848,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,450.00,450.00,True,True
848,Fuel Filter,Fuel Filter,replacement,False,Filters,1.0,pc,750.00,750.00,True,True
849,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,4.0,liter,450.00,1800.00,True,True
849,Oil Filter,Oil Filter,original,True,Filters,1.0,pc,700.00,700.00,True,True
849,Air Filter,Air Filter,original,True,Filters,1.0,pc,2050.00,2050.00,True,True
849,Cabin Filter,Cabin Filter,original,True,Filters,1.0,pc,1250.00,1250.00,True,True
849,Fuel Filter,Fuel Filter,original,True,Filters,1.0,pc,1650.00,1650.00,True,True
850,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,1.0,can,250.00,250.00,True,True
850,Brake Fluid,Brake Fluid,standard,False,Fluids & Consumables,1.0,bottle,300.00,300.00,True,True
850,Brake Pads,Brake Pads,replacement,False,Braking,1.0,set,1450.00,1450.00,True,True
850,Brake Shoe,Brake Shoe,replacement,False,Braking,1.0,set,1300.00,1300.00,True,True
850,Wheel Cylinder,Wheel Cylinder,original,True,Braking,2.0,pc,2000.00,4000.00,True,True
851,Valve Cover Gasket,Valve Cover Gasket,replacement,False,Engine,1.0,pc,450.00,450.00,True,True
851,Crankshaft Oil Seal,Crankshaft Oil Seal,replacement,False,Engine,1.0,pc,1600.00,1600.00,True,True
851,RTV Silicone Gasket Maker,RTV Silicone Gasket Maker,standard,False,Fluids & Consumables,1.0,tube,250.00,250.00,True,True
851,Drive / Fan Belt,Drive / Fan Belt,replacement,False,General,1.0,pc,1900.00,1900.00,True,True
851,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,5.0,liter,400.00,2000.00,True,True
851,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,400.00,400.00,True,True
852,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,350.00,350.00,True,True
852,Air Filter,Air Filter,original,True,Filters,1.0,pc,2150.00,2150.00,True,True
852,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,550.00,550.00,True,True
852,Fuel Filter,Fuel Filter,original,True,Filters,1.0,pc,1750.00,1750.00,True,True
853,Overhauling Gasket Set,Overhauling Gasket Set,original,True,Engine,1.0,set,5300.00,5300.00,True,True
853,Valve Cover Gasket,Valve Cover Gasket,original,True,Engine,1.0,pc,1600.00,1600.00,True,True
853,Crankshaft Oil Seal,Crankshaft Oil Seal,original,True,Engine,1.0,pc,2700.00,2700.00,True,True
853,Spark Plug,Spark Plug,original,True,Ignition & Electrical,4.0,pc,550.00,2200.00,True,True
853,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,5.0,liter,500.00,2500.00,True,True
853,Oil Filter,Oil Filter,original,True,Filters,1.0,pc,800.00,800.00,True,True
853,RTV Silicone Gasket Maker,RTV Silicone Gasket Maker,standard,False,Fluids & Consumables,2.0,tube,250.00,500.00,True,True
854,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,7.0,liter,400.00,2800.00,True,True
854,Oil Filter,Oil Filter,original,True,Filters,1.0,pc,700.00,700.00,True,True
854,Air Filter,Air Filter,original,True,Filters,1.0,pc,2050.00,2050.00,True,True
854,Cabin Filter,Cabin Filter,original,True,Filters,1.0,pc,1300.00,1300.00,True,True
854,Fuel Filter,Fuel Filter,original,True,Filters,1.0,pc,1450.00,1450.00,True,True
855,Clutch Disc,Clutch Disc,replacement,False,Transmission,1.0,pc,2850.00,2850.00,True,True
855,Pressure Plate,Pressure Plate,replacement,False,Transmission,1.0,pc,3750.00,3750.00,True,True
855,Release Bearing,Release Bearing,replacement,False,Transmission,1.0,pc,1050.00,1050.00,True,True
855,RTV Silicone Gasket Maker,RTV Silicone Gasket Maker,standard,False,Fluids & Consumables,1.0,tube,200.00,200.00,True,True
855,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,1.0,can,250.00,250.00,True,True
856,Brake Shoe,Brake Shoe,replacement,False,Braking,1.0,set,1100.00,1100.00,True,True
857,Overhauling Gasket Set,Overhauling Gasket Set,original,True,Engine,1.0,set,5950.00,5950.00,True,True
857,Valve Cover Gasket,Valve Cover Gasket,original,True,Engine,1.0,pc,1300.00,1300.00,True,True
857,Crankshaft Oil Seal,Crankshaft Oil Seal,original,True,Engine,1.0,pc,2750.00,2750.00,True,True
857,Spark Plug,Spark Plug,replacement,False,Ignition & Electrical,4.0,pc,400.00,1600.00,True,True
857,RTV Silicone Gasket Maker,RTV Silicone Gasket Maker,standard,False,Fluids & Consumables,2.0,tube,300.00,600.00,True,True
858,A/C Evaporator,A/C Evaporator,replacement,False,General,1.0,pc,4350.00,4350.00,True,True
858,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,750.00,750.00,True,True
858,Freon (R134a),Freon (R134a),standard,False,Fluids & Consumables,1.0,can,450.00,450.00,True,True
858,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,500.00,500.00,True,True
859,A/C Evaporator,A/C Evaporator,original,True,General,1.0,pc,8700.00,8700.00,True,True
859,Freon (R134a),Freon (R134a),standard,False,Fluids & Consumables,1.0,can,450.00,450.00,True,True
859,Cabin Filter,Cabin Filter,original,True,Filters,1.0,pc,1250.00,1250.00,True,True
860,Overhauling Gasket Set,Overhauling Gasket Set,replacement,False,Engine,1.0,set,3550.00,3550.00,True,True
860,Valve Cover Gasket,Valve Cover Gasket,replacement,False,Engine,1.0,pc,600.00,600.00,True,True
860,Crankshaft Oil Seal,Crankshaft Oil Seal,replacement,False,Engine,1.0,pc,1450.00,1450.00,True,True
860,Spark Plug,Spark Plug,replacement,False,Ignition & Electrical,4.0,pc,350.00,1400.00,True,True
860,Engine Coolant,Engine Coolant,standard,False,Fluids & Consumables,2.0,liter,400.00,800.00,True,True
860,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,6.0,liter,450.00,2700.00,True,True
860,RTV Silicone Gasket Maker,RTV Silicone Gasket Maker,standard,False,Fluids & Consumables,2.0,tube,250.00,500.00,True,True
861,A/C Evaporator,A/C Evaporator,original,True,General,1.0,pc,7750.00,7750.00,True,True
861,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,1050.00,1050.00,True,True
861,Freon (R134a),Freon (R134a),standard,False,Fluids & Consumables,1.0,can,500.00,500.00,True,True
861,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,450.00,450.00,True,True
862,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,1.0,can,250.00,250.00,True,True
862,Brake Fluid,Brake Fluid,standard,False,Fluids & Consumables,1.0,bottle,300.00,300.00,True,True
862,Brake Pads,Brake Pads,replacement,False,Braking,1.0,set,1300.00,1300.00,True,True
862,Brake Shoe,Brake Shoe,replacement,False,Braking,1.0,set,1200.00,1200.00,True,True
