id,session_id,sender,message_text,sent_at
839,161,bot,"The recommended torque is 35 Nm, followed by a 90-degree turn.",2025-09-27 09:32:59.293298
840,47,employee,How much transmission fluid is required for a complete flush on this model?,2026-06-29 00:50:55.293298
841,215,bot,"The capacity is 4.5 liters for a standard drain/fill, or 8.0 liters for a dry fill/flush.",2026-04-04 08:46:31.293298
842,47,bot,"Yes, based on the vehicle catalog, that part is a direct fit.",2026-06-29 01:37:57.293298
843,67,bot,"Yes, based on the vehicle catalog, that part is a direct fit.",2025-09-05 00:10:26.293298
844,152,employee,Show me the wiring diagram for the alternator and main relay.,2026-01-27 09:53:28.293298
845,86,employee,Does the OEM part number fit this specific trim variant?,2026-05-27 03:26:16.293298
846,132,bot,"The capacity is 4.5 liters for a standard drain/fill, or 8.0 liters for a dry fill/flush.",2026-08-02 10:09:36.293298
847,248,employee,"Vehicle is throwing code P0300, what are the top three causes?",2025-08-23 14:05:32.293298
848,226,bot,"The recommended torque is 35 Nm, followed by a 90-degree turn.",2026-04-14 05:53:25.293298
849,54,bot,Pulling up the diagram... I recommend checking the main ground strap first.,2025-09-04 03:03:36.293298
850,139,employee,How much transmission fluid is required for a complete flush on this model?,2026-07-02 10:04:30.293298
851,7,employee,What is the torque spec for the cylinder head bolts?,2026-04-13 06:11:56.293298
852,232,employee,How much transmission fluid is required for a complete flush on this model?,2026-01-04 09:03:52.293298
853,41,bot,"P0300 indicates a random misfire. Start by inspecting spark plugs, ignition coils, and fuel pressure.",2026-03-12 17:29:50.293298
854,195,employee,"Vehicle is throwing code P0300, what are the top three causes?",2025-10-12 17:29:27.293298
855,267,bot,"P0300 indicates a random misfire. Start by inspecting spark plugs, ignition coils, and fuel pressure.",2025-10-19 21:20:45.293298
856,22,employee,How much transmission fluid is required for a complete flush on this model?,2026-04-07 23:23:57.293298
857,47,employee,Show me the wiring diagram for the alternator and main relay.,2026-06-29 01:17:14.293298
858,66,employee,Show me the wiring diagram for the alternator and main relay.,2025-12-04 12:52:16.293298
859,276,employee,Does the OEM part number fit this specific trim variant?,2026-01-13 07:20:15.293298
860,281,employee,What is the torque spec for the cylinder head bolts?,2026-04-06 13:23:52.293298
861,200,bot,"The recommended torque is 35 Nm, followed by a 90-degree turn.",2025-11-01 08:48:21.293298
862,92,bot,"P0300 indicates a random misfire. Start by inspecting spark plugs, ignition coils, and fuel pressure.",2025-10-05 08:59:19.293298
863,14,bot,"P0300 indicates a random misfire. Start by inspecting spark plugs, ignition coils, and fuel pressure.",2025-10-25 02:53:05.293298
864,298,bot,"Yes, based on the vehicle catalog, that part is a direct fit.",2026-02-14 19:20:01.293298
865,39,bot,"Yes, based on the vehicle catalog, that part is a direct fit.",2026-07-02 00:57:18.293298
866,204,bot,"P0300 indicates a random misfire. Start by inspecting spark plugs, ignition coils, and fuel pressure.",2025-12-14 18:41:46.293298
867,229,employee,Does the OEM part number fit this specific trim variant?,2026-03-05 13:19:56.293298
868,159,bot,"The capacity is 4.5 liters for a standard drain/fill, or 8.0 liters for a dry fill/flush.",2026-02-05 09:49:42.293298
869,239,employee,Does the OEM part number fit this specific trim variant?,2026-02-09 03:34:41.293298
870,292,employee,What is the torque spec for the cylinder head bolts?,2026-06-01 19:58:05.293298
871,71,employee,What is the torque spec for the cylinder head bolts?,2025-08-24 18:26:50.293298
872,66,employee,Show me the wiring diagram for the alternator and main relay.,2025-12-04 13:43:10.293298
873,46,bot,"Yes, based on the vehicle catalog, that part is a direct fit.",2026-06-26 10:28:36.293298
874,279,bot,"The capacity is 4.5 liters for a standard drain/fill, or 8.0 liters for a dry fill/flush.",2026-05-17 03:43:48.293298
875,35,employee,"Vehicle is throwing code P0300, what are the top three causes?",2025-12-10 11:56:18.293298
876,185,employee,Does the OEM part number fit this specific trim variant?,2025-12-04 10:03:02.293298
877,193,employee,How much transmission fluid is required for a complete flush on this model?,2026-05-26 08:11:09.293298
878,270,employee,What is the torque spec for the cylinder head bolts?,2026-03-24 13:09:22.293298
879,141,employee,Show me the wiring diagram for the alternator and main relay.,2025-10-06 14:56:32.293298
880,177,employee,What is the torque spec for the cylinder head bolts?,2025-12-20 08:17:56.293298
881,22,employee,Does the OEM part number fit this specific trim variant?,2026-04-07 23:03:10.293298
882,117,employee,What is the torque spec for the cylinder head bolts?,2025-11-22 15:55:28.293298
883,104,bot,"The capacity is 4.5 liters for a standard drain/fill, or 8.0 liters for a dry fill/flush.",2026-04-15 09:32:15.293298
884,284,employee,How much transmission fluid is required for a complete flush on this model?,2025-11-07 10:20:27.293298
885,282,employee,How much transmission fluid is required for a complete flush on this model?,2026-02-28 13:19:47.293298
886,74,employee,What is the torque spec for the cylinder head bolts?,2026-02-23 01:22:49.293298
887,119,employee,What is the torque spec for the cylinder head bolts?,2026-06-03 23:01:26.293298
888,157,employee,Show me the wiring diagram for the alternator and main relay.,2025-10-13 05:38:09.293298
889,89,employee,Does the OEM part number fit this specific trim variant?,2025-11-18 17:38:50.293298
890,68,employee,"Vehicle is throwing code P0300, what are the top three causes?",2025-10-03 11:26:45.293298
891,116,bot,Pulling up the diagram... I recommend checking the main ground strap first.,2026-07-25 11:15:37.293298
892,174,employee,Does the OEM part number fit this specific trim variant?,2026-06-11 10:59:58.293298
893,296,employee,Does the OEM part number fit this specific trim variant?,2026-01-06 22:00:09.293298
894,151,bot,"P0300 indicates a random misfire. Start by inspecting spark plugs, ignition coils, and fuel pressure.",2025-10-19 20:02:24.293298
895,4,employee,Show me the wiring diagram for the alternator and main relay.,2026-05-01 17:04:12.293298
896,10,employee,What is the torque spec for the cylinder head bolts?,2025-11-06 19:47:15.293298
897,123,bot,"The capacity is 4.5 liters for a standard drain/fill, or 8.0 liters for a dry fill/flush.",2025-08-15 23:46:47.293298
898,134,employee,Show me the wiring diagram for the alternator and main relay.,2026-03-23 10:52:42.293298
899,247,bot,"Yes, based on the vehicle catalog, that part is a direct fit.",2025-09-09 07:15:22.293298
900,106,employee,Show me the wiring diagram for the alternator and main relay.,2025-08-15 11:50:17.293298
901,283,employee,What is the torque spec for the cylinder head bolts?,2025-10-27 15:41:03.293298
902,37,employee,How much transmission fluid is required for a complete flush on this model?,2026-05-17 02:42:36.293298
903,271,bot,"The recommended torque is 35 Nm, followed by a 90-degree turn.",2025-11-27 16:52:44.293298
904,178,bot,"Yes, based on the vehicle catalog, that part is a direct fit.",2026-02-04 09:32:51.293298
905,286,employee,What is the torque spec for the cylinder head bolts?,2025-10-27 12:05:42.293298
906,82,employee,What is the torque spec for the cylinder head bolts?,2026-06-02 07:42:56.293298
907,244,employee,"Vehicle is throwing code P0300, what are the top three causes?",2026-01-01 17:54:17.293298
908,15,employee,"Vehicle is throwing code P0300, what are the top three causes?",2026-07-29 17:44:29.293298
909,93,bot,"Yes, based on the vehicle catalog, that part is a direct fit.",2026-01-18 20:03:09.293298
910,141,employee,What is the torque spec for the cylinder head bolts?,2025-10-06 15:11:40.293298
911,296,bot,"The capacity is 4.5 liters for a standard drain/fill, or 8.0 liters for a dry fill/flush.",2026-01-06 21:47:31.293298
912,62,employee,How much transmission fluid is required for a complete flush on this model?,2025-09-11 08:08:40.293298
913,125,bot,"The recommended torque is 35 Nm, followed by a 90-degree turn.",2025-10-07 06:37:24.293298
914,183,employee,How much transmission fluid is required for a complete flush on this model?,2026-05-31 19:14:58.293298
915,193,employee,"Vehicle is throwing code P0300, what are the top three causes?",2026-05-26 08:50:07.293298
916,28,bot,"P0300 indicates a random misfire. Start by inspecting spark plugs, ignition coils, and fuel pressure.",2026-06-06 15:12:21.293298
917,181,bot,"Yes, based on the vehicle catalog, that part is a direct fit.",2026-01-01 15:48:18.293298
918,164,bot,"The capacity is 4.5 liters for a standard drain/fill, or 8.0 liters for a dry fill/flush.",2026-06-17 17:59:05.293298
919,137,bot,"Yes, based on the vehicle catalog, that part is a direct fit.",2025-09-15 13:59:44.293298
920,114,bot,"Yes, based on the vehicle catalog, that part is a direct fit.",2026-04-02 07:12:33.293298
921,14,employee,Show me the wiring diagram for the alternator and main relay.,2025-10-25 02:46:06.293298
922,250,employee,"Vehicle is throwing code P0300, what are the top three causes?",2026-05-19 11:21:20.293298
923,187,bot,"Yes, based on the vehicle catalog, that part is a direct fit.",2026-01-26 00:21:21.293298
924,268,bot,Pulling up the diagram... I recommend checking the main ground strap first.,2026-01-27 03:17:13.293298
925,35,employee,"Vehicle is throwing code P0300, what are the top three causes?",2025-12-10 11:56:29.293298
926,113,bot,"The capacity is 4.5 liters for a standard drain/fill, or 8.0 liters for a dry fill/flush.",2025-12-24 01:14:26.293298
927,20,bot,Pulling up the diagram... I recommend checking the main ground strap first.,2025-10-10 13:16:12.293298
928,142,employee,What is the torque spec for the cylinder head bolts?,2025-10-16 13:12:10.293298
929,82,employee,What is the torque spec for the cylinder head bolts?,2026-06-02 07:25:55.293298
930,117,bot,"The capacity is 4.5 liters for a standard drain/fill, or 8.0 liters for a dry fill/flush.",2025-11-22 16:08:36.293298
931,74,employee,What is the torque spec for the cylinder head bolts?,2026-02-23 01:15:10.293298
932,227,bot,Pulling up the diagram... I recommend checking the main ground strap first.,2025-08-25 02:10:27.293298
933,160,bot,"Yes, based on the vehicle catalog, that part is a direct fit.",2025-10-03 02:11:20.293298
934,22,employee,What is the torque spec for the cylinder head bolts?,2026-04-07 22:48:34.293298
935,80,employee,"Vehicle is throwing code P0300, what are the top three causes?",2026-03-14 01:25:08.293298
936,170,bot,"P0300 indicates a random misfire. Start by inspecting spark plugs, ignition coils, and fuel pressure.",2025-12-25 14:16:17.293298
937,12,bot,"Yes, based on the vehicle catalog, that part is a direct fit.",2026-01-02 06:50:15.293298
938,147,bot,"P0300 indicates a random misfire. Start by inspecting spark plugs, ignition coils, and fuel pressure.",2026-02-12 19:33:13.293298
939,4,bot,Pulling up the diagram... I recommend checking the main ground strap first.,2026-05-01 16:30:33.293298
940,140,bot,Pulling up the diagram... I recommend checking the main ground strap first.,2025-11-05 12:16:13.293298
941,34,bot,"P0300 indicates a random misfire. Start by inspecting spark plugs, ignition coils, and fuel pressure.",2026-06-03 04:58:12.293298
942,238,bot,Pulling up the diagram... I recommend checking the main ground strap first.,2026-07-18 11:46:41.293298
943,71,employee,Does the OEM part number fit this specific trim variant?,2025-08-24 18:43:27.293298
944,189,employee,What is the torque spec for the cylinder head bolts?,2026-01-15 13:31:16.293298
945,185,employee,How much transmission fluid is required for a complete flush on this model?,2025-12-04 09:54:49.293298
946,120,employee,"Vehicle is throwing code P0300, what are the top three causes?",2026-06-04 07:09:16.293298
947,57,bot,"The recommended torque is 35 Nm, followed by a 90-degree turn.",2026-05-16 19:40:01.293298
948,247,bot,"P0300 indicates a random misfire. Start by inspecting spark plugs, ignition coils, and fuel pressure.",2025-09-09 07:10:22.293298
949,63,employee,Show me the wiring diagram for the alternator and main relay.,2026-04-21 14:27:30.293298
950,25,employee,"Vehicle is throwing code P0300, what are the top three causes?",2026-07-16 20:27:35.293298
951,19,bot,"The recommended torque is 35 Nm, followed by a 90-degree turn.",2026-07-18 09:23:18.293298
952,253,employee,Show me the wiring diagram for the alternator and main relay.,2026-01-08 09:20:26.293298
953,197,bot,Pulling up the diagram... I recommend checking the main ground strap first.,2025-08-19 21:48:21.293298
954,59,bot,"The capacity is 4.5 liters for a standard drain/fill, or 8.0 liters for a dry fill/flush.",2025-09-01 21:11:44.293298
955,247,bot,Pulling up the diagram... I recommend checking the main ground strap first.,2025-09-09 07:12:00.293298
956,77,employee,How much transmission fluid is required for a complete flush on this model?,2026-01-01 10:04:32.293298
957,231,bot,Pulling up the diagram... I recommend checking the main ground strap first.,2026-06-07 19:14:53.293298
958,185,employee,"Vehicle is throwing code P0300, what are the top three causes?",2025-12-04 09:36:40.293298
959,181,bot,"P0300 indicates a random misfire. Start by inspecting spark plugs, ignition coils, and fuel pressure.",2026-01-01 15:28:46.293298
960,202,employee,Does the OEM part number fit this specific trim variant?,2026-02-03 00:59:12.293298
961,141,employee,Show me the wiring diagram for the alternator and main relay.,2025-10-06 15:29:04.293298
962,6,employee,How much transmission fluid is required for a complete flush on this model?,2026-04-12 04:26:52.293298
963,1,employee,Does the OEM part number fit this specific trim variant?,2026-03-11 04:44:53.293298
964,202,employee,What is the torque spec for the cylinder head bolts?,2026-02-03 01:22:27.293298
965,100,bot,"Yes, based on the vehicle catalog, that part is a direct fit.",2025-11-22 08:22:23.293298
966,217,employee,How much transmission fluid is required for a complete flush on this model?,2026-05-08 08:04:06.293298
967,97,bot,"P0300 indicates a random misfire. Start by inspecting spark plugs, ignition coils, and fuel pressure.",2025-09-14 08:57:13.293298
968,42,employee,Show me the wiring diagram for the alternator and main relay.,2026-06-23 01:46:16.293298
969,49,bot,"Yes, based on the vehicle catalog, that part is a direct fit.",2026-05-19 14:44:35.293298
970,100,employee,How much transmission fluid is required for a complete flush on this model?,2025-11-22 08:03:21.293298
971,42,bot,Pulling up the diagram... I recommend checking the main ground strap first.,2026-06-23 01:51:57.293298
972,150,employee,"Vehicle is throwing code P0300, what are the top three causes?",2025-11-24 19:38:35.293298
973,153,employee,Does the OEM part number fit this specific trim variant?,2026-01-04 09:35:33.293298
974,17,bot,Pulling up the diagram... I recommend checking the main ground strap first.,2026-05-01 16:46:28.293298
975,220,bot,Pulling up the diagram... I recommend checking the main ground strap first.,2025-09-04 00:29:31.293298
976,240,employee,Show me the wiring diagram for the alternator and main relay.,2026-06-08 02:24:33.293298
977,271,bot,"P0300 indicates a random misfire. Start by inspecting spark plugs, ignition coils, and fuel pressure.",2025-11-27 16:10:44.293298
978,218,employee,What is the torque spec for the cylinder head bolts?,2025-10-14 14:21:55.293298
979,17,employee,"Vehicle is throwing code P0300, what are the top three causes?",2026-05-01 17:13:52.293298
980,247,employee,How much transmission fluid is required for a complete flush on this model?,2025-09-09 07:11:28.293298
981,112,bot,"Yes, based on the vehicle catalog, that part is a direct fit.",2026-04-07 22:06:27.293298
982,269,employee,What is the torque spec for the cylinder head bolts?,2025-08-29 10:55:52.293298
983,241,bot,Pulling up the diagram... I recommend checking the main ground strap first.,2025-12-07 06:31:09.293298
984,90,bot,"Yes, based on the vehicle catalog, that part is a direct fit.",2025-11-30 11:13:43.293298
985,148,employee,"Vehicle is throwing code P0300, what are the top three causes?",2026-06-11 02:03:50.293298
986,122,employee,What is the torque spec for the cylinder head bolts?,2026-04-25 04:26:53.293298
987,84,bot,"The recommended torque is 35 Nm, followed by a 90-degree turn.",2026-02-12 00:27:44.293298
988,236,bot,Pulling up the diagram... I recommend checking the main ground strap first.,2026-04-06 02:41:36.293298
989,104,bot,"Yes, based on the vehicle catalog, that part is a direct fit.",2026-04-15 09:42:27.293298
990,187,bot,Pulling up the diagram... I recommend checking the main ground strap first.,2026-01-25 23:43:37.293298
991,290,bot,"P0300 indicates a random misfire. Start by inspecting spark plugs, ignition coils, and fuel pressure.",2026-06-23 10:52:44.293298
992,11,bot,"P0300 indicates a random misfire. Start by inspecting spark plugs, ignition coils, and fuel pressure.",2025-09-02 17:47:01.293298
993,67,employee,How much transmission fluid is required for a complete flush on this model?,2025-09-05 00:00:58.293298
994,214,bot,"The capacity is 4.5 liters for a standard drain/fill, or 8.0 liters for a dry fill/flush.",2026-05-09 15:49:29.293298
995,213,employee,How much transmission fluid is required for a complete flush on this model?,2026-07-09 11:43:38.293298
996,177,bot,"The capacity is 4.5 liters for a standard drain/fill, or 8.0 liters for a dry fill/flush.",2025-12-20 08:22:34.293298
997,171,bot,"The capacity is 4.5 liters for a standard drain/fill, or 8.0 liters for a dry fill/flush.",2026-06-29 12:54:12.293298
998,74,employee,What is the torque spec for the cylinder head bolts?,2026-02-23 01:10:44.293298
999,61,employee,Does the OEM part number fit this specific trim variant?,2025-08-26 19:20:19.293298
1000,198,employee,What is the torque spec for the cylinder head bolts?,2026-04-24 18:56:58.293298
