id,job_order_id,service_id,description_of_work,estimated_duration,actual_duration,estimated_hours,actual_hours,estimated_amount,actual_amount
724,632,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",05:14:07,08:17:06,3.37,5.10,3216.84,3711.33
725,633,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",07:47:54,07:12:52,4.91,8.48,4418.12,12872.34
726,633,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",05:39:39,06:47:56,3.86,5.23,10746.84,4543.38
727,634,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:49:58,05:31:29,4.50,5.82,11330.50,11501.41
728,634,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",07:47:22,03:05:17,7.06,5.85,4429.57,12016.83
729,635,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",07:45:10,07:26:06,3.99,7.24,4625.67,12521.23
730,635,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:04:26,08:14:24,4.64,8.78,9413.80,9625.84
731,636,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,04:19:08,06:49:49,4.51,6.60,9632.66,4269.23
732,636,3,Complete automatic transmission rebuild with torque converter replacement.,07:10:27,07:27:17,4.43,8.04,7014.63,4142.78
733,637,3,Complete automatic transmission rebuild with torque converter replacement.,07:58:47,07:18:28,5.82,7.85,11803.34,11445.74
734,637,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:06:39,03:34:48,6.33,4.78,11424.52,6129.97
735,638,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,06:10:08,07:54:46,5.26,7.11,3783.49,3942.68
736,638,3,Complete automatic transmission rebuild with torque converter replacement.,06:51:58,08:08:13,5.28,5.26,11518.37,11946.65
737,639,3,Complete automatic transmission rebuild with torque converter replacement.,06:56:06,07:39:03,6.54,7.15,4436.54,5420.78
738,639,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",05:05:35,08:38:46,7.60,5.37,10821.93,7613.30
739,640,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",05:59:14,06:34:59,7.56,5.87,5034.07,12300.49
740,640,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",07:50:53,04:32:20,7.86,8.06,5406.87,7332.18
741,641,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",06:24:33,08:55:59,5.74,8.20,9087.68,11466.76
742,641,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",03:32:12,08:39:39,6.94,6.19,8279.47,10896.79
743,642,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",04:43:37,07:36:50,6.63,4.92,4395.19,11960.52
744,642,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",06:57:06,07:03:30,3.56,6.47,11307.19,5986.37
745,643,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",07:17:41,07:15:09,4.66,4.11,6041.73,8370.54
746,643,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,06:19:47,03:13:19,5.33,6.36,11723.47,3093.85
747,644,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",04:37:13,05:35:14,5.50,8.73,10457.81,8236.78
748,644,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",07:27:23,03:03:17,6.66,7.89,8861.24,11509.41
749,645,3,Complete automatic transmission rebuild with torque converter replacement.,05:47:35,06:44:48,5.77,6.55,8506.30,9974.60
750,645,3,Complete automatic transmission rebuild with torque converter replacement.,05:08:30,03:37:38,6.31,4.64,10059.88,7130.03
751,646,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",06:10:25,06:41:27,7.98,4.92,3973.33,7810.90
752,646,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",05:47:33,07:59:42,4.93,8.75,5110.65,5972.10
753,647,3,Complete automatic transmission rebuild with torque converter replacement.,03:43:59,05:45:57,3.15,5.75,9444.95,5917.09
754,647,3,Complete automatic transmission rebuild with torque converter replacement.,06:53:13,07:44:59,3.17,6.62,3613.61,4219.38
755,648,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,06:55:31,03:36:06,6.05,7.83,4740.76,5598.57
756,648,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",07:48:01,04:40:00,4.35,4.99,8205.86,9855.04
757,649,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",07:40:15,07:55:55,3.11,8.79,9962.34,13687.10
758,649,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,07:42:07,07:37:45,7.03,8.47,6501.48,4656.27
759,650,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:13:34,06:50:32,4.48,3.74,9396.45,4420.59
760,650,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",04:28:05,03:26:12,5.35,4.80,8656.97,13550.75
761,651,3,Complete automatic transmission rebuild with torque converter replacement.,07:03:09,05:32:09,5.31,8.36,11894.05,4594.50
762,651,3,Complete automatic transmission rebuild with torque converter replacement.,05:13:24,04:35:56,4.04,3.80,3274.84,3831.56
763,652,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",04:26:50,04:11:22,4.55,8.06,10473.95,7939.32
764,652,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,07:12:06,08:10:48,7.91,5.96,7005.05,8592.78
765,653,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:11:36,08:02:00,3.86,8.74,7855.72,11993.01
766,653,3,Complete automatic transmission rebuild with torque converter replacement.,03:13:47,05:42:46,5.76,5.04,8067.95,3289.21
767,654,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:22:40,05:26:48,5.62,4.50,10233.27,4897.33
768,654,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,07:28:16,06:43:32,5.94,4.10,6011.06,7426.27
769,655,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",07:57:59,07:55:58,7.90,6.33,9979.72,13640.75
770,655,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:56:25,03:40:24,7.80,8.88,6142.47,11698.36
771,656,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,06:13:21,04:33:13,7.79,3.88,5301.11,13459.25
772,656,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,05:47:32,07:23:05,7.04,4.52,5947.05,11588.22
773,657,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",06:09:29,08:14:46,6.50,5.09,6826.50,6730.58
774,657,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",06:25:06,08:42:33,3.21,6.80,3074.76,12022.36
775,658,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",05:47:30,07:00:51,6.04,7.83,9337.11,10408.01
776,658,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",05:56:15,03:26:32,7.96,5.40,4527.60,3249.45
777,659,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",06:28:27,05:39:29,4.46,5.58,10269.60,8681.03
778,659,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,05:42:19,08:01:43,5.66,6.40,8442.45,5048.02
779,660,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,05:37:30,07:16:09,5.40,6.53,7433.41,12991.93
780,660,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",06:26:25,08:52:41,3.23,7.03,8577.10,3021.48
781,661,3,Complete automatic transmission rebuild with torque converter replacement.,06:33:24,07:36:11,3.06,5.64,10866.43,5658.99
782,661,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:52:26,07:35:24,5.88,5.29,3786.49,9423.48
783,662,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:00:22,04:53:43,6.61,4.81,9432.77,4544.50
784,662,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",07:11:24,06:23:20,5.53,6.01,8107.33,13820.99
785,663,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",04:10:42,03:59:03,3.30,6.45,8185.60,4216.76
786,663,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,06:16:26,07:35:02,6.21,3.92,10382.52,5434.98
787,664,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",05:28:31,08:53:48,7.01,6.55,9308.71,3973.58
788,664,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",05:00:30,05:11:31,3.57,7.73,6031.97,9874.95
789,665,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",04:45:21,03:20:02,4.08,4.82,8994.09,11565.06
790,665,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",05:34:41,05:58:17,3.18,8.32,5545.90,6984.55
791,666,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",05:38:27,08:42:53,4.24,4.77,5977.80,3548.05
792,666,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:35:49,07:40:58,5.04,7.28,11136.00,3866.30
793,667,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:49:13,07:34:23,5.34,8.45,3763.96,11057.50
794,667,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,04:14:44,04:05:36,5.69,4.86,9557.52,8618.86
795,668,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:58:11,06:43:57,5.34,4.96,9092.92,13493.56
796,668,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",05:00:00,08:12:31,7.73,3.92,4858.92,4145.92
797,669,3,Complete automatic transmission rebuild with torque converter replacement.,06:33:02,03:06:38,3.88,8.77,8956.97,8049.90
798,669,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",06:24:19,05:33:47,6.21,6.15,9012.69,12504.52
799,670,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",05:50:08,07:30:43,3.32,4.67,7845.75,3902.91
800,670,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",03:36:11,04:20:49,4.48,3.52,9763.87,10938.29
801,671,3,Complete automatic transmission rebuild with torque converter replacement.,05:08:42,03:45:31,7.71,7.45,4459.21,11176.41
802,671,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",06:39:58,07:44:56,3.23,5.83,3274.22,5840.13
803,672,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:37:32,08:47:45,3.23,4.94,6521.87,6100.74
804,672,3,Complete automatic transmission rebuild with torque converter replacement.,05:00:09,07:24:09,5.64,7.43,6675.36,8676.57
805,673,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",05:43:54,04:04:51,4.59,5.23,10733.92,13116.68
806,673,3,Complete automatic transmission rebuild with torque converter replacement.,04:37:27,06:37:54,6.11,6.07,4426.34,3349.44
807,674,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",07:21:40,07:31:32,5.89,6.62,5484.57,5726.36
808,674,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:34:14,05:23:14,6.63,8.02,6428.91,12308.90
809,675,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",03:52:22,07:06:32,3.58,6.15,10040.40,8109.22
810,675,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,07:33:03,05:19:04,5.21,4.77,8324.36,10945.57
811,676,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,06:09:29,05:08:57,4.87,5.44,4385.75,10549.36
812,676,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",07:21:20,05:45:18,3.11,6.38,3464.14,12705.69
813,677,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",07:22:19,07:07:14,7.34,8.93,4936.67,9217.89
814,677,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",05:01:07,04:48:32,5.26,5.34,7847.96,13658.15
815,678,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",03:23:59,05:01:29,4.00,7.44,9371.19,11442.56
816,678,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:56:12,07:23:44,4.24,4.98,5505.79,3035.35
817,679,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",05:32:28,04:39:02,4.26,7.43,5214.10,12204.87
818,679,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",04:35:21,08:50:27,5.09,7.45,9750.13,12905.34
819,680,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",07:59:37,03:34:55,3.97,6.51,5853.02,8416.46
820,680,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",05:17:49,06:23:22,7.83,6.84,5482.10,12729.96
821,681,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",07:59:52,06:03:18,4.21,6.48,8683.25,4140.21
822,681,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,07:30:56,04:39:04,6.23,6.74,5585.98,13799.91
823,682,3,Complete automatic transmission rebuild with torque converter replacement.,07:02:00,03:30:32,6.07,5.88,11323.73,10231.35
824,682,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:04:52,07:58:14,3.07,6.74,11660.88,12793.24
825,683,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:57:20,03:00:14,6.27,6.71,7210.39,11581.16
826,683,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",04:29:00,07:12:08,6.42,6.23,3956.04,13092.16
827,684,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",04:16:29,05:43:11,4.06,5.15,6445.43,7799.83
828,684,3,Complete automatic transmission rebuild with torque converter replacement.,04:44:12,05:52:17,5.44,4.82,4674.21,12021.33
829,685,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",07:12:35,05:52:50,5.52,4.76,4183.53,6072.72
830,685,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",06:49:10,03:38:14,6.44,6.07,8320.48,6654.05
831,686,3,Complete automatic transmission rebuild with torque converter replacement.,06:25:07,07:26:42,5.06,4.34,5523.81,6097.03
832,686,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",05:25:10,03:13:38,6.37,3.71,9496.02,10166.94
833,687,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:01:09,08:01:22,3.62,4.69,6386.09,8622.36
834,687,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,07:56:13,04:09:21,5.02,6.80,10647.35,9552.50
835,688,3,Complete automatic transmission rebuild with torque converter replacement.,07:38:42,07:22:41,3.33,3.66,11828.02,5334.93
836,688,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",06:19:52,08:54:32,3.16,6.55,11640.78,8741.36
837,689,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",06:15:16,07:01:43,4.98,3.55,11012.92,4874.96
838,689,3,Complete automatic transmission rebuild with torque converter replacement.,03:42:24,08:44:33,3.44,4.47,9264.44,10231.67
839,690,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,05:16:09,07:46:24,6.69,4.64,7007.56,6969.06
840,690,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,05:26:54,03:51:22,6.99,5.73,7417.73,6871.63
841,691,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,06:02:34,05:22:21,3.92,5.79,7070.14,7014.76
842,691,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,06:45:52,03:47:33,6.12,8.34,9481.36,5515.20
843,692,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",03:57:50,06:16:02,6.58,8.54,3204.78,12256.51
844,692,3,Complete automatic transmission rebuild with torque converter replacement.,07:53:40,03:03:36,4.49,5.00,8854.03,8969.15
845,693,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:50:50,06:06:09,6.82,4.42,6518.23,13958.45
846,693,3,Complete automatic transmission rebuild with torque converter replacement.,05:31:39,03:01:28,7.22,5.59,8436.64,9423.41
847,694,3,Complete automatic transmission rebuild with torque converter replacement.,03:15:45,05:01:35,7.69,5.77,9181.77,11249.71
848,694,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",04:14:26,06:42:37,7.05,5.48,4283.22,6695.03
849,695,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",05:20:54,07:42:58,5.99,5.76,6332.95,8057.97
850,695,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",05:58:25,06:46:34,4.52,6.13,10165.31,5412.32
851,696,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",07:25:42,08:56:50,5.19,6.19,11610.42,13789.40
852,696,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",06:35:23,05:29:29,5.09,3.95,7600.33,6501.33
853,697,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,07:54:42,03:19:05,5.97,4.89,5530.36,9453.75
854,697,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,07:08:34,05:20:11,7.93,8.65,4794.02,13058.56
855,698,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",05:58:21,06:14:23,6.95,6.72,6381.75,7378.35
856,698,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,06:46:03,06:52:13,6.62,6.32,11902.60,8128.91
857,699,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:16:15,07:16:55,5.58,5.46,7454.76,3074.15
858,699,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",07:48:52,03:37:15,4.51,4.96,10279.25,3879.06
859,700,3,Complete automatic transmission rebuild with torque converter replacement.,05:00:56,06:43:44,5.51,4.72,10716.73,12110.59
860,700,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",03:17:01,08:02:20,3.57,6.02,6051.12,13870.57
861,701,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:39:28,06:03:05,5.29,5.69,6738.67,13268.44
862,701,3,Complete automatic transmission rebuild with torque converter replacement.,07:55:00,04:37:29,7.46,6.50,8475.58,6393.84
863,702,3,Complete automatic transmission rebuild with torque converter replacement.,03:25:48,03:49:34,5.84,4.96,4939.41,11422.14
864,702,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,04:40:26,05:19:32,5.12,5.28,10647.32,7447.47
865,703,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",04:20:45,04:23:58,7.36,4.82,7973.22,13795.71
866,703,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",05:25:11,03:08:46,5.33,6.65,7913.32,13095.07
867,704,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",04:26:30,08:10:30,7.88,3.74,11680.19,9556.83
868,704,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",07:50:59,05:37:27,7.46,8.15,4848.84,9668.14
869,705,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,04:02:49,07:18:04,3.83,4.49,4591.83,13018.71
870,705,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",04:21:45,07:21:51,3.85,3.63,7646.70,5664.14
871,706,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",03:00:17,07:40:57,5.83,7.79,8394.11,7834.87
872,706,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,06:40:18,05:50:09,5.88,7.26,5404.16,10904.26
873,707,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:27:41,04:50:13,4.98,6.72,5818.66,5403.81
874,707,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",06:48:02,06:11:07,4.98,3.56,7325.99,12972.32
875,708,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",05:11:47,07:23:30,3.13,8.51,3013.67,13053.28
876,708,3,Complete automatic transmission rebuild with torque converter replacement.,07:33:30,07:41:51,6.20,6.33,10781.17,13655.89
877,709,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",04:44:46,04:53:00,6.86,3.62,10809.05,12679.19
878,709,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",05:58:40,04:08:22,3.49,7.40,10620.47,8496.98
879,710,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",05:01:43,05:22:20,6.88,3.99,5293.15,6751.04
880,710,3,Complete automatic transmission rebuild with torque converter replacement.,05:35:26,03:32:07,3.27,8.44,6160.94,11090.94
881,711,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",05:01:48,03:25:29,5.79,7.97,8301.42,12951.38
882,711,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",04:50:27,08:19:31,5.07,3.64,8352.41,7430.15
883,712,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,06:51:38,03:31:17,6.73,8.74,3301.29,10210.83
884,712,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",07:17:48,03:53:04,3.07,4.35,5640.15,10267.05
885,713,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:26:54,06:31:18,7.76,8.21,9759.10,5083.03
886,713,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",05:19:48,03:44:28,5.77,4.38,10979.60,4728.83
887,714,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",04:54:43,05:31:06,6.34,7.02,11856.88,8560.36
888,714,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",05:42:25,06:34:47,7.36,6.16,3353.83,5647.60
889,715,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",06:04:32,08:52:11,3.80,7.66,8545.04,13490.83
890,715,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",06:31:33,05:35:26,3.59,3.68,8224.85,5149.77
891,716,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",07:57:47,05:29:43,3.95,6.48,3820.07,10890.87
892,716,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",07:29:56,06:52:56,4.09,4.92,4821.36,4664.53
893,717,3,Complete automatic transmission rebuild with torque converter replacement.,06:29:49,05:09:23,7.92,3.80,5499.83,13960.82
894,717,3,Complete automatic transmission rebuild with torque converter replacement.,03:39:57,07:19:00,6.84,8.87,7859.25,11263.73
895,718,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",03:51:02,05:57:23,4.55,5.36,7058.90,11225.17
896,718,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",07:30:01,07:38:27,5.02,3.67,10386.69,13204.67
897,719,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",06:58:48,06:35:14,4.62,5.58,6916.32,13910.62
898,719,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",07:04:55,05:07:16,4.17,5.86,5446.97,10615.83
899,720,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",05:10:14,08:46:29,5.70,3.70,3828.95,5223.00
900,720,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,04:58:26,07:00:12,7.15,6.89,6026.26,11031.21
901,721,3,Complete automatic transmission rebuild with torque converter replacement.,04:55:01,03:18:57,3.53,6.02,7708.88,5785.43
902,721,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:54:37,03:26:11,5.11,5.82,4843.50,7349.12
903,722,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",04:02:39,08:27:50,6.87,6.03,9987.73,5216.26
904,722,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",04:04:57,06:13:25,5.05,5.14,5507.31,8049.59
905,723,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",06:33:29,08:45:25,7.52,5.86,6858.33,9744.64
906,723,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,05:03:59,04:25:23,3.40,3.75,7320.95,12041.16
907,724,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",06:00:02,05:34:23,3.88,5.33,6287.16,3737.17
908,724,3,Complete automatic transmission rebuild with torque converter replacement.,06:20:29,03:11:09,7.81,8.30,9182.26,8262.73
909,725,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,07:28:12,03:40:22,3.18,3.63,5321.78,7039.23
910,725,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:49:16,07:42:15,7.63,3.66,9228.45,6592.70
911,726,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",07:59:21,04:55:55,3.80,6.14,10478.09,5948.46
912,726,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",03:46:21,05:33:06,6.49,6.05,4422.84,6984.69
913,727,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:39:25,07:52:45,7.81,7.34,5416.91,9229.45
914,727,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",03:00:02,06:59:39,7.27,6.08,11668.57,8241.35
915,728,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",03:11:31,06:02:28,4.13,6.31,8596.38,10743.94
916,728,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:26:32,05:58:21,7.63,8.17,4514.04,10938.71
917,729,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,07:42:05,03:33:57,4.02,5.92,9078.33,3167.63
918,729,3,Complete automatic transmission rebuild with torque converter replacement.,06:04:10,03:31:28,4.37,7.44,3052.37,13251.77
919,730,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:15:51,04:46:55,5.57,8.03,6100.65,11900.94
920,730,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:19:55,05:20:39,6.70,8.08,10759.51,7403.91
921,731,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,05:43:18,04:03:40,3.80,6.49,11684.87,9782.12
922,731,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:32:26,04:01:58,6.61,5.09,3260.01,3205.17
923,732,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,05:25:54,03:44:28,3.76,5.02,9760.87,13566.97
924,732,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",06:15:24,07:39:11,7.72,3.58,8868.38,8453.83
925,733,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",03:01:03,06:43:14,4.97,7.55,8435.86,9132.50
926,733,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",05:22:56,06:58:42,3.57,7.96,8639.59,6165.83
927,734,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",05:40:52,05:55:34,4.69,5.18,8414.03,8832.09
928,734,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:28:28,05:57:01,5.12,5.72,7237.02,13987.80
929,735,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",06:49:43,05:41:29,6.71,4.43,11143.37,3145.08
930,735,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",03:14:05,07:08:03,6.28,5.49,4956.14,4602.73
931,736,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",06:00:20,05:59:26,7.27,5.92,8061.22,5565.22
932,736,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",04:13:04,06:13:07,4.07,4.55,7673.54,13980.25
933,737,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",04:20:07,05:38:52,7.96,5.82,5386.27,13320.38
934,737,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",06:11:56,04:40:48,3.01,6.48,5792.75,6356.27
935,738,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",03:53:55,04:10:22,7.00,4.58,9621.18,8526.47
936,738,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:35:15,08:03:49,6.19,4.50,5243.72,13077.37
937,739,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,07:25:58,05:43:47,4.81,7.71,5685.13,13070.45
